,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.8702,CELL.8702,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8702,16,NPYIN
CELL.8703,CELL.8703,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8703,6,WNTEGC
CELL.8704,CELL.8704,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8704,6,DPEX
CELL.8706,CELL.8706,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8706,3,MPEX
CELL.8707,CELL.8707,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8707,3,MPEX
CELL.8708,CELL.8708,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8708,6,DPEX
CELL.8709,CELL.8709,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,8709,2,CP
CELL.8713,CELL.8713,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8713,1,MSN
CELL.8717,CELL.8717,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8717,10,SSTIN
CELL.8718,CELL.8718,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8718,11,CP
CELL.8719,CELL.8719,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8719,6,DPEX
CELL.8720,CELL.8720,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8720,6,DPEX
CELL.8721,CELL.8721,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,8721,13,DPEX
CELL.8723,CELL.8723,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8723,9,NPTXEX
CELL.8724,CELL.8724,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,8724,11,VLMC
CELL.8725,CELL.8725,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8725,4,MCG
CELL.8726,CELL.8726,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8726,10,SSTIN
CELL.8727,CELL.8727,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,8727,16,NPYIN
CELL.8729,CELL.8729,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8729,14,WNTEGC
CELL.8730,CELL.8730,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8730,9,NPTXEX
CELL.8731,CELL.8731,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8731,13,DPEX
CELL.8732,CELL.8732,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8732,10,SSTIN
CELL.8734,CELL.8734,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8734,9,NPTXEX
CELL.8736,CELL.8736,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8736,6,DPEX
CELL.8737,CELL.8737,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8737,9,NPTXEX
CELL.8738,CELL.8738,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8738,9,NPTXEX
CELL.8741,CELL.8741,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8741,6,DPEX
CELL.8742,CELL.8742,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8742,3,MPEX
CELL.8743,CELL.8743,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8743,6,DPEX
CELL.8744,CELL.8744,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8744,3,MPEX
CELL.8749,CELL.8749,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8749,3,MPEX
CELL.8750,CELL.8750,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8750,14,WNTEGC
CELL.8751,CELL.8751,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8751,14,WNTEGC
CELL.8752,CELL.8752,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8752,6,DPEX
CELL.8753,CELL.8753,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8753,13,DPEX
CELL.8754,CELL.8754,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8754,7,NPTXEX
CELL.8755,CELL.8755,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8755,9,NPTXEX
CELL.8756,CELL.8756,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8756,6,DPEX
CELL.8757,CELL.8757,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8757,12,UnKnown
CELL.8758,CELL.8758,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8758,2,CP
CELL.8759,CELL.8759,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8759,3,MPEX
CELL.8760,CELL.8760,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8760,3,MPEX
CELL.8763,CELL.8763,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8763,6,DPEX
CELL.8764,CELL.8764,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8764,6,DPEX
CELL.8765,CELL.8765,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,8765,2,CP
CELL.8766,CELL.8766,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8766,9,NPTXEX
CELL.8767,CELL.8767,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8767,6,DPEX
CELL.8768,CELL.8768,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8768,3,MPEX
CELL.8769,CELL.8769,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8769,3,MPEX
CELL.8770,CELL.8770,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8770,6,DPEX
CELL.8771,CELL.8771,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8771,10,SSTIN
CELL.8772,CELL.8772,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,8772,3,MPEX
CELL.8773,CELL.8773,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8773,6,DPEX
CELL.8774,CELL.8774,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,8774,2,CP
CELL.8775,CELL.8775,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8775,6,DPEX
CELL.8778,CELL.8778,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8778,6,DPEX
CELL.8780,CELL.8780,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8780,6,DPEX
CELL.8781,CELL.8781,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8781,1,MSN
CELL.8782,CELL.8782,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,8782,11,VLMC
CELL.8783,CELL.8783,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8783,6,DPEX
CELL.8784,CELL.8784,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8784,13,DPEX
CELL.8785,CELL.8785,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8785,6,DPEX
CELL.8786,CELL.8786,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8786,3,MPEX
CELL.8787,CELL.8787,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8787,6,DPEX
CELL.8788,CELL.8788,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8788,9,NPTXEX
CELL.8789,CELL.8789,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,8789,3,MPEX
CELL.8790,CELL.8790,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8790,9,NPTXEX
CELL.8792,CELL.8792,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8792,4,MCG
CELL.8793,CELL.8793,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,8793,9,NPTXEX
CELL.8795,CELL.8795,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8795,2,OLIGO
CELL.8796,CELL.8796,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8796,10,SSTIN
CELL.8797,CELL.8797,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8797,10,SSTIN
CELL.8798,CELL.8798,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8798,10,SSTIN
CELL.8799,CELL.8799,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8799,10,SSTIN
CELL.8800,CELL.8800,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8800,9,NPTXEX
CELL.8801,CELL.8801,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8801,9,NPTXEX
CELL.8802,CELL.8802,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8802,10,SSTIN
CELL.8805,CELL.8805,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8805,10,SSTIN
CELL.8806,CELL.8806,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8806,6,DPEX
CELL.8807,CELL.8807,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,8807,4,MCG
CELL.8808,CELL.8808,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8808,6,DPEX
CELL.8809,CELL.8809,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,8809,4,VLMC
CELL.8810,CELL.8810,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8810,3,MPEX
CELL.8811,CELL.8811,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8811,6,DPEX
CELL.8813,CELL.8813,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,8813,11,VLMC
CELL.8814,CELL.8814,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8814,6,CP
CELL.8815,CELL.8815,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8815,9,NPTXEX
CELL.8816,CELL.8816,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8816,9,NPTXEX
CELL.8817,CELL.8817,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8817,7,NPTXEX
CELL.8818,CELL.8818,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8818,6,DPEX
CELL.8819,CELL.8819,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8819,6,DPEX
CELL.8820,CELL.8820,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8820,10,SSTIN
CELL.8821,CELL.8821,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8821,9,NPTXEX
CELL.8823,CELL.8823,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8823,9,NPTXEX
CELL.8824,CELL.8824,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8824,6,DPEX
CELL.8825,CELL.8825,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8825,6,DPEX
CELL.8826,CELL.8826,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8826,9,NPTXEX
CELL.8828,CELL.8828,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8828,6,DPEX
CELL.8829,CELL.8829,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8829,6,DPEX
CELL.8830,CELL.8830,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8830,6,DPEX
CELL.8831,CELL.8831,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8831,13,DPEX
CELL.8832,CELL.8832,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8832,3,MPEX
CELL.8833,CELL.8833,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8833,6,DPEX
CELL.8834,CELL.8834,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8834,9,NPTXEX
CELL.8835,CELL.8835,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8835,9,NPTXEX
CELL.8836,CELL.8836,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8836,13,DPEX
CELL.8838,CELL.8838,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8838,13,DPEX
CELL.8839,CELL.8839,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8839,3,MPEX
CELL.8840,CELL.8840,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8840,3,WNTEGC
CELL.8841,CELL.8841,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8841,6,DPEX
CELL.8843,CELL.8843,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8843,6,DPEX
CELL.8844,CELL.8844,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8844,13,DPEX
CELL.8845,CELL.8845,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8845,10,SSTIN
CELL.8846,CELL.8846,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8846,14,WNTEGC
CELL.8847,CELL.8847,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8847,9,NPTXEX
CELL.8851,CELL.8851,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8851,10,SSTIN
CELL.8852,CELL.8852,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8852,6,DPEX
CELL.8853,CELL.8853,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8853,2,CP
CELL.8855,CELL.8855,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,8855,2,CP
CELL.8856,CELL.8856,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,8856,9,NPTXEX
CELL.8857,CELL.8857,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8857,6,DPEX
CELL.8858,CELL.8858,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8858,6,DPEX
CELL.8859,CELL.8859,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8859,9,NPTXEX
CELL.8860,CELL.8860,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8860,9,NPTXEX
CELL.8861,CELL.8861,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8861,5,WNTEGC
CELL.8862,CELL.8862,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8862,6,DPEX
CELL.8863,CELL.8863,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8863,10,SSTIN
CELL.8865,CELL.8865,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,8865,4,VLMC
CELL.8866,CELL.8866,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8866,3,MPEX
CELL.8867,CELL.8867,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8867,3,MPEX
CELL.8869,CELL.8869,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8869,4,VLMC
CELL.8870,CELL.8870,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8870,9,MCG
CELL.8872,CELL.8872,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8872,10,SSTIN
CELL.8874,CELL.8874,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8874,14,WNTEGC
CELL.8875,CELL.8875,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8875,6,DPEX
CELL.8877,CELL.8877,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8877,2,CP
CELL.8878,CELL.8878,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8878,10,SSTIN
CELL.8880,CELL.8880,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8880,2,OLIGO
CELL.8881,CELL.8881,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8881,3,MPEX
CELL.8883,CELL.8883,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8883,5,SFRPEGC
CELL.8884,CELL.8884,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8884,9,NPTXEX
CELL.8885,CELL.8885,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8885,6,DPEX
CELL.8886,CELL.8886,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8886,2,CP
CELL.8887,CELL.8887,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8887,16,NPYIN
CELL.8888,CELL.8888,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8888,6,DPEX
CELL.8889,CELL.8889,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8889,3,MPEX
CELL.8890,CELL.8890,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8890,14,WNTEGC
CELL.8891,CELL.8891,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8891,6,DPEX
CELL.8892,CELL.8892,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8892,6,DPEX
CELL.8893,CELL.8893,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8893,3,MPEX
CELL.8894,CELL.8894,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8894,14,WNTEGC
CELL.8895,CELL.8895,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8895,9,NPTXEX
CELL.8896,CELL.8896,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8896,6,DPEX
CELL.8897,CELL.8897,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8897,9,NPTXEX
CELL.8898,CELL.8898,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8898,10,SSTIN
CELL.8899,CELL.8899,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8899,13,DPEX
CELL.8900,CELL.8900,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8900,14,WNTEGC
CELL.8901,CELL.8901,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8901,9,NPTXEX
CELL.8902,CELL.8902,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,8902,11,VLMC
CELL.8903,CELL.8903,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8903,10,SSTIN
CELL.8904,CELL.8904,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8904,2,CP
CELL.8905,CELL.8905,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8905,9,NPTXEX
CELL.8906,CELL.8906,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8906,3,MPEX
CELL.8907,CELL.8907,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8907,6,DPEX
CELL.8908,CELL.8908,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,8908,11,VLMC
CELL.8909,CELL.8909,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8909,6,DPEX
CELL.8910,CELL.8910,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8910,6,DPEX
CELL.8911,CELL.8911,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8911,10,SSTIN
CELL.8914,CELL.8914,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8914,6,DPEX
CELL.8916,CELL.8916,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8916,2,CP
CELL.8917,CELL.8917,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8917,3,MPEX
CELL.8919,CELL.8919,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8919,9,NPTXEX
CELL.8920,CELL.8920,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8920,6,DPEX
CELL.8921,CELL.8921,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8921,6,DPEX
CELL.8922,CELL.8922,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8922,6,DPEX
CELL.8923,CELL.8923,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8923,9,NPTXEX
CELL.8924,CELL.8924,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8924,10,SSTIN
CELL.8925,CELL.8925,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,8925,10,SSTIN
CELL.8926,CELL.8926,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8926,14,WNTEGC
CELL.8927,CELL.8927,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,8927,12,VLMC
CELL.8928,CELL.8928,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8928,14,WNTEGC
CELL.8929,CELL.8929,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8929,9,NPTXEX
CELL.8930,CELL.8930,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8930,11,CP
CELL.8931,CELL.8931,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8931,2,CP
CELL.8932,CELL.8932,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8932,10,SSTIN
CELL.8933,CELL.8933,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8933,10,SSTIN
CELL.8934,CELL.8934,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8934,5,WNTEGC
CELL.8935,CELL.8935,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8935,4,MCG
CELL.8937,CELL.8937,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8937,3,MPEX
CELL.8939,CELL.8939,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8939,14,WNTEGC
CELL.8940,CELL.8940,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,8940,5,SFRPEGC
CELL.8941,CELL.8941,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8941,4,MCG
CELL.8942,CELL.8942,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8942,2,CP
CELL.8943,CELL.8943,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8943,6,DPEX
CELL.8945,CELL.8945,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8945,6,DPEX
CELL.8946,CELL.8946,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8946,6,DPEX
CELL.8947,CELL.8947,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8947,2,OLIGO
CELL.8948,CELL.8948,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8948,10,SSTIN
CELL.8949,CELL.8949,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8949,6,DPEX
CELL.8950,CELL.8950,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8950,10,SSTIN
CELL.8951,CELL.8951,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8951,5,WNTEGC
CELL.8952,CELL.8952,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8952,6,DPEX
CELL.8955,CELL.8955,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8955,6,DPEX
CELL.8956,CELL.8956,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8956,10,SSTIN
CELL.8958,CELL.8958,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8958,6,DPEX
CELL.8959,CELL.8959,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8959,6,DPEX
CELL.8962,CELL.8962,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8962,6,DPEX
CELL.8963,CELL.8963,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8963,2,CP
CELL.8964,CELL.8964,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8964,2,CP
CELL.8965,CELL.8965,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,8965,2,CP
CELL.8970,CELL.8970,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8970,3,MPEX
CELL.8971,CELL.8971,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8971,6,DPEX
CELL.8972,CELL.8972,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8972,13,DPEX
CELL.8973,CELL.8973,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8973,13,DPEX
CELL.8974,CELL.8974,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8974,6,DPEX
CELL.8975,CELL.8975,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8975,9,NPTXEX
CELL.8976,CELL.8976,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8976,9,MSN
CELL.8977,CELL.8977,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8977,6,DPEX
CELL.8978,CELL.8978,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,8978,4,VLMC
CELL.8979,CELL.8979,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8979,3,MPEX
CELL.8980,CELL.8980,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8980,3,MPEX
CELL.8981,CELL.8981,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8981,5,WNTEGC
CELL.8983,CELL.8983,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8983,2,CP
CELL.8986,CELL.8986,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,8986,11,CP
CELL.8987,CELL.8987,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8987,3,MPEX
CELL.8988,CELL.8988,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8988,3,MPEX
CELL.8989,CELL.8989,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8989,2,CP
CELL.8990,CELL.8990,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8990,10,SSTIN
CELL.8991,CELL.8991,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8991,10,SSTIN
CELL.8992,CELL.8992,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8992,3,MPEX
CELL.8993,CELL.8993,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8993,9,NPTXEX
CELL.8996,CELL.8996,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,8996,6,DPEX
CELL.8997,CELL.8997,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,8997,12,VLMC
CELL.8998,CELL.8998,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,8998,9,NPTXEX
CELL.8999,CELL.8999,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,8999,10,SSTIN
CELL.9000,CELL.9000,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,9000,10,SSTIN
CELL.9001,CELL.9001,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,9001,9,NPTXEX
CELL.9002,CELL.9002,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,9002,9,NPTXEX
CELL.9004,CELL.9004,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,9004,6,DPEX
CELL.9005,CELL.9005,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,9005,6,DPEX
CELL.9008,CELL.9008,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,9008,14,WNTEGC
CELL.9009,CELL.9009,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,9009,13,MPEX
CELL.9010,CELL.9010,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,9010,3,MPEX
CELL.9011,CELL.9011,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,9011,6,DPEX
CELL.9012,CELL.9012,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,9012,6,DPEX
CELL.9013,CELL.9013,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,9013,14,WNTEGC
CELL.9014,CELL.9014,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,9014,6,DPEX
CELL.9015,CELL.9015,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,9015,6,DPEX
CELL.9016,CELL.9016,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,9016,10,SSTIN
CELL.9018,CELL.9018,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,9018,4,VLMC
CELL.9019,CELL.9019,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,9019,4,VLMC
CELL.9020,CELL.9020,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,9020,14,WNTEGC
CELL.9022,CELL.9022,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,9022,6,DPEX
CELL.9023,CELL.9023,1,Meta_telencephalon_rep1_DP8400015234BLB2_1,9023,3,MPEX
CELL.9024,CELL.9024,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,9024,6,DPEX
CELL.9025,CELL.9025,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,9025,6,DPEX
CELL.9026,CELL.9026,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,9026,10,SSTIN
CELL.9027,CELL.9027,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,9027,14,WNTEGC
CELL.9028,CELL.9028,3,Meta_telencephalon_rep1_DP8400015234BLB2_1,9028,9,NPTXEX
CELL.9030,CELL.9030,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,9030,9,NPTXEX
CELL.9032,CELL.9032,6,Meta_telencephalon_rep1_DP8400015234BLB2_1,9032,6,DPEX
