CellID,Batch,Annotation,cell_id,Annotation_0305
CELL.9796,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,9796,SSTIN
CELL.9797,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9797,NPTXEX
CELL.9798,Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTRGC,9798,WNTEGC
CELL.9799,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9799,DPEX
CELL.9800,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9800,DPEX
CELL.9801,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9801,DPEX
CELL.9802,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9802,DPEX
CELL.9803,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9803,DPEX
CELL.9804,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9804,DPEX
CELL.9805,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9805,DPEX
CELL.9806,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9806,DPEX
CELL.9807,Adult_telencephalon_rep2_DP8400015234BLA3_1,CCKIN,9807,CCKIN
CELL.9808,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9808,NPTXEX
CELL.9809,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9809,VLMC
CELL.9810,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,9810,MPIN
CELL.9812,Adult_telencephalon_rep2_DP8400015234BLA3_1,CCKIN,9812,CCKIN
CELL.9814,Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTRGC,9814,WNTEGC
CELL.9815,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9815,DPEX
CELL.9816,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9816,DPEX
CELL.9817,Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTRGC,9817,WNTEGC
CELL.9818,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9818,DPEX
CELL.9819,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9819,DPEX
CELL.9821,Adult_telencephalon_rep2_DP8400015234BLA3_1,MSN,9821,MSN
CELL.9822,Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,9822,CP
CELL.9824,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9824,VLMC
CELL.9826,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9826,DPEX
CELL.9827,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9827,DPEX
CELL.9828,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9828,VLMC
CELL.9829,Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTRGC,9829,WNTEGC
CELL.9831,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9831,DPEX
CELL.9832,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9832,VLMC
CELL.9834,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9834,DPEX
CELL.9835,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9835,DPEX
CELL.9836,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9836,NPTXEX
CELL.9837,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9837,DPEX
CELL.9838,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,9838,MPIN
CELL.9839,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9839,DPEX
CELL.9840,Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTRGC,9840,WNTEGC
CELL.9841,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9841,DPEX
CELL.9842,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9842,DPEX
CELL.9843,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,9843,MPIN
CELL.9844,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9844,DPEX
CELL.9845,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9845,DPEX
CELL.9846,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9846,DPEX
CELL.9848,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9848,DPEX
CELL.9849,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,9849,MPIN
CELL.9850,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9850,DPEX
CELL.9851,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9851,DPEX
CELL.9852,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,9852,SSTIN
CELL.9854,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9854,DPEX
CELL.9855,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9855,DPEX
CELL.9857,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,9857,SSTIN
CELL.9858,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9858,NPTXEX
CELL.9859,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9859,NPTXEX
CELL.9860,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9860,VLMC
CELL.9861,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9861,DPEX
CELL.9864,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9864,DPEX
CELL.9865,Adult_telencephalon_rep2_DP8400015234BLA3_1,CCKIN,9865,CCKIN
CELL.9866,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9866,DPEX
CELL.9868,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9868,DPEX
CELL.9869,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9869,DPEX
CELL.9870,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,9870,MPIN
CELL.9875,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9875,DPEX
CELL.9876,Adult_telencephalon_rep2_DP8400015234BLA3_1,CCKIN,9876,CCKIN
CELL.9877,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9877,NPTXEX
CELL.9879,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9879,VLMC
CELL.9880,Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTRGC,9880,WNTEGC
CELL.9882,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9882,DPEX
CELL.9883,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9883,DPEX
CELL.9884,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9884,NPTXEX
CELL.9887,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9887,VLMC
CELL.9888,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9888,DPEX
CELL.9889,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9889,DPEX
CELL.9890,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,9890,MPIN
CELL.9891,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9891,VLMC
CELL.9892,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9892,DPEX
CELL.9893,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9893,DPEX
CELL.9894,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9894,DPEX
CELL.9895,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9895,VLMC
CELL.9897,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9897,DPEX
CELL.9898,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9898,DPEX
CELL.9899,Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTRGC,9899,WNTEGC
CELL.9901,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9901,DPEX
CELL.9902,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9902,NPTXEX
CELL.9903,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9903,NPTXEX
CELL.9904,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9904,DPEX
CELL.9905,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9905,DPEX
CELL.9906,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9906,DPEX
CELL.9907,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,9907,SSTIN
CELL.9908,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,9908,MPIN
CELL.9911,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9911,DPEX
CELL.9912,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9912,DPEX
CELL.9913,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9913,DPEX
CELL.9914,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9914,DPEX
CELL.9916,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9916,VLMC
CELL.9917,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9917,VLMC
CELL.9918,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9918,DPEX
CELL.9920,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,9920,SSTIN
CELL.9921,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,9921,SSTIN
CELL.9922,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9922,NPTXEX
CELL.9923,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9923,DPEX
CELL.9925,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9925,DPEX
CELL.9926,Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTRGC,9926,WNTEGC
CELL.9927,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9927,DPEX
CELL.9928,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9928,DPEX
CELL.9931,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,9931,SSTIN
CELL.9932,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9932,NPTXEX
CELL.9933,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9933,DPEX
CELL.9934,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9934,DPEX
CELL.9938,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9938,DPEX
CELL.9939,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9939,NPTXEX
CELL.9940,Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,9940,CP
CELL.9941,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9941,DPEX
CELL.9944,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9944,DPEX
CELL.9945,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9945,NPTXEX
CELL.9946,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9946,DPEX
CELL.9948,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9948,DPEX
CELL.9949,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9949,DPEX
CELL.9950,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9950,NPTXEX
CELL.9951,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9951,DPEX
CELL.9952,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9952,DPEX
CELL.9953,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,9953,SSTIN
CELL.9956,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,9956,MPIN
CELL.9957,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9957,NPTXEX
CELL.9958,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9958,DPEX
CELL.9959,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9959,DPEX
CELL.9961,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,9961,MPEX
CELL.9962,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9962,NPTXEX
CELL.9965,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9965,DPEX
CELL.9966,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,9966,MPIN
CELL.9967,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9967,DPEX
CELL.9968,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9968,DPEX
CELL.9969,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9969,DPEX
CELL.9970,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9970,DPEX
CELL.9971,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9971,DPEX
CELL.9974,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9974,DPEX
CELL.9976,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9976,DPEX
CELL.9977,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9977,DPEX
CELL.9978,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9978,DPEX
CELL.9979,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9979,NPTXEX
CELL.9980,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9980,DPEX
CELL.9982,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9982,DPEX
CELL.9983,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9983,VLMC
CELL.9985,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9985,DPEX
CELL.9986,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,9986,NPTXEX
CELL.9988,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9988,DPEX
CELL.9989,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9989,DPEX
CELL.9990,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,9990,SSTIN
CELL.9991,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9991,VLMC
CELL.9993,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9993,DPEX
CELL.9995,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,9995,VLMC
CELL.9996,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,9996,SSTIN
CELL.9999,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,9999,DPEX
CELL.10000,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10000,DPEX
CELL.10001,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,10001,MPIN
CELL.10004,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10004,VLMC
CELL.10005,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,10005,SSTIN
CELL.10009,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,10009,SSTIN
CELL.10010,Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,10010,CP
CELL.10011,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10011,NPTXEX
CELL.10012,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10012,DPEX
CELL.10013,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10013,NPTXEX
CELL.10015,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10015,DPEX
CELL.10017,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,10017,MPIN
CELL.10019,Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,10019,CP
CELL.10021,Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,10021,CP
CELL.10023,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10023,DPEX
CELL.10025,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,10025,SSTIN
CELL.10026,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10026,DPEX
CELL.10027,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10027,DPEX
CELL.10029,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10029,DPEX
CELL.10031,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10031,DPEX
CELL.10032,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10032,DPEX
CELL.10033,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10033,NPTXEX
CELL.10035,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10035,DPEX
CELL.10036,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10036,DPEX
CELL.10037,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10037,NPTXEX
CELL.10038,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10038,NPTXEX
CELL.10040,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10040,DPEX
CELL.10041,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10041,DPEX
CELL.10042,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,10042,SSTIN
CELL.10043,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10043,DPEX
CELL.10044,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10044,DPEX
CELL.10045,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10045,DPEX
CELL.10046,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10046,VLMC
CELL.10048,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10048,NPTXEX
CELL.10049,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10049,DPEX
CELL.10050,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10050,DPEX
CELL.10051,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10051,DPEX
CELL.10054,Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,10054,CP
CELL.10055,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10055,DPEX
CELL.10056,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10056,NPTXEX
CELL.10057,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10057,NPTXEX
CELL.10059,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10059,DPEX
CELL.10060,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10060,DPEX
CELL.10061,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10061,DPEX
CELL.10062,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10062,DPEX
CELL.10063,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10063,DPEX
CELL.10064,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10064,VLMC
CELL.10065,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10065,VLMC
CELL.10066,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10066,VLMC
CELL.10067,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10067,DPEX
CELL.10068,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10068,DPEX
CELL.10069,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10069,DPEX
CELL.10071,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10071,DPEX
CELL.10072,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10072,DPEX
CELL.10073,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10073,VLMC
CELL.10077,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10077,DPEX
CELL.10079,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10079,DPEX
CELL.10080,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10080,DPEX
CELL.10081,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10081,NPTXEX
CELL.10083,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,10083,MPIN
CELL.10085,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,10085,MPIN
CELL.10086,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10086,DPEX
CELL.10087,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10087,VLMC
CELL.10088,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,10088,MPIN
CELL.10090,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10090,DPEX
CELL.10095,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10095,DPEX
CELL.10096,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10096,DPEX
CELL.10097,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10097,NPTXEX
CELL.10098,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10098,VLMC
CELL.10100,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10100,DPEX
CELL.10101,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10101,NPTXEX
CELL.10102,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10102,NPTXEX
CELL.10103,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10103,DPEX
CELL.10104,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10104,DPEX
CELL.10106,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10106,DPEX
CELL.10107,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10107,DPEX
CELL.10108,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10108,DPEX
CELL.10109,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10109,VLMC
CELL.10111,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10111,DPEX
CELL.10112,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10112,NPTXEX
CELL.10113,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10113,VLMC
CELL.10114,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10114,VLMC
CELL.10115,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10115,DPEX
CELL.10118,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10118,VLMC
CELL.10119,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10119,DPEX
CELL.10120,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10120,DPEX
CELL.10124,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10124,DPEX
CELL.10128,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10128,DPEX
CELL.10129,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10129,DPEX
CELL.10132,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10132,NPTXEX
CELL.10133,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10133,DPEX
CELL.10135,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,10135,SSTIN
CELL.10138,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,10138,MPIN
CELL.10139,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10139,DPEX
CELL.10141,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10141,DPEX
CELL.10142,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10142,NPTXEX
CELL.10143,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10143,NPTXEX
CELL.10144,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,10144,MPIN
CELL.10146,Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,10146,CP
CELL.10147,Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,10147,CP
CELL.10148,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10148,DPEX
CELL.10149,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10149,VLMC
CELL.10152,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10152,DPEX
CELL.10154,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10154,VLMC
CELL.10156,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10156,DPEX
CELL.10157,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10157,VLMC
CELL.10159,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10159,DPEX
CELL.10160,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10160,DPEX
CELL.10162,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10162,DPEX
CELL.10163,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10163,VLMC
CELL.10166,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10166,VLMC
CELL.10169,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10169,VLMC
CELL.10170,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10170,DPEX
CELL.10171,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10171,DPEX
CELL.10173,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10173,VLMC
CELL.10174,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10174,DPEX
CELL.10175,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10175,DPEX
CELL.10176,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,10176,SSTIN
CELL.10177,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10177,DPEX
CELL.10178,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10178,DPEX
CELL.10179,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10179,NPTXEX
CELL.10181,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10181,DPEX
CELL.10184,Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,10184,CP
CELL.10185,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10185,DPEX
CELL.10188,Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,10188,SSTIN
CELL.10189,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10189,NPTXEX
CELL.10190,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10190,NPTXEX
CELL.10191,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10191,DPEX
CELL.10192,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10192,VLMC
CELL.10194,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10194,DPEX
CELL.10195,Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,10195,NPTXEX
CELL.10197,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10197,VLMC
CELL.10199,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10199,DPEX
CELL.10200,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10200,VLMC
CELL.10201,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,10201,MPIN
CELL.10203,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10203,DPEX
CELL.10204,Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,10204,MPIN
CELL.10206,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10206,DPEX
CELL.10207,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10207,DPEX
CELL.10208,Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,10208,DPEX
CELL.10211,Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,10211,VLMC
