,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,y_center,x_center,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.18698,CELL.18698,5,Injury_20DPI_rep2_SS200000147BL_B4,18698,9,6023.0,6093.0,inj,D,VLMC,VLMC
CELL.18700,CELL.18700,10,Injury_20DPI_rep2_SS200000147BL_B4,18700,8,7965.0,6093.0,inj,D,Immature EX,TLNBL
CELL.18701,CELL.18701,10,Injury_20DPI_rep2_SS200000147BL_B4,18701,5,8045.0,6092.0,inj,D,MPEX,MPEX
CELL.18702,CELL.18702,8,Injury_20DPI_rep2_SS200000147BL_B4,18702,8,7892.0,6091.0,inj,D,Immature EX,TLNBL
CELL.18703,CELL.18703,10,Injury_20DPI_rep2_SS200000147BL_B4,18703,14,8532.0,6098.0,inj,D,SSTIN,SSTIN
CELL.18704,CELL.18704,7,Injury_20DPI_rep2_SS200000147BL_B4,18704,8,10604.0,6092.0,uninj,D,DPEX,DPEX
CELL.18707,CELL.18707,7,Injury_20DPI_rep2_SS200000147BL_B4,18707,3,6571.0,6099.0,inj,D,Microglia,MCG
CELL.18708,CELL.18708,8,Injury_20DPI_rep2_SS200000147BL_B4,18708,6,7533.0,6091.0,inj,D,WNTRGC,WNTEGC
CELL.18709,CELL.18709,8,Injury_20DPI_rep2_SS200000147BL_B4,18709,6,7567.0,6101.0,inj,D,WNTRGC,WNTEGC
CELL.18711,CELL.18711,7,Injury_20DPI_rep2_SS200000147BL_B4,18711,3,6534.0,6094.0,inj,D,Immature Neuron-Wound,IMN
CELL.18712,CELL.18712,8,Injury_20DPI_rep2_SS200000147BL_B4,18712,6,7386.0,6096.0,inj,D,WNTRGC,WNTEGC
CELL.18715,CELL.18715,7,Injury_20DPI_rep2_SS200000147BL_B4,18715,2,10797.0,6094.0,uninj,D,NPTXEX,NPTXEX
CELL.18717,CELL.18717,9,Injury_20DPI_rep2_SS200000147BL_B4,18717,3,6916.0,6091.0,inj,D,RIPC2,RIPC4
CELL.18720,CELL.18720,8,Injury_20DPI_rep2_SS200000147BL_B4,18720,6,7746.0,6097.0,inj,D,WNTRGC,WNTEGC
CELL.18722,CELL.18722,7,Injury_20DPI_rep2_SS200000147BL_B4,18722,3,6660.0,6098.0,inj,D,Immature Neuron-Wound,IMN
CELL.18723,CELL.18723,9,Injury_20DPI_rep2_SS200000147BL_B4,18723,3,7183.0,6096.0,inj,D,RIPC2,RIPC4
CELL.18724,CELL.18724,8,Injury_20DPI_rep2_SS200000147BL_B4,18724,6,7808.0,6097.0,inj,D,WNTRGC,WNTEGC
CELL.18725,CELL.18725,6,Injury_20DPI_rep2_SS200000147BL_B4,18725,2,10404.0,6100.0,uninj,D,NPTXEX,NPTXEX
CELL.18728,CELL.18728,7,Injury_20DPI_rep2_SS200000147BL_B4,18728,2,6385.0,6101.0,inj,D,NPTXEX,NPTXEX
CELL.18729,CELL.18729,9,Injury_20DPI_rep2_SS200000147BL_B4,18729,3,7246.0,6099.0,inj,D,RIPC2,RIPC4
CELL.18730,CELL.18730,6,Injury_20DPI_rep2_SS200000147BL_B4,18730,3,7348.0,6099.0,inj,D,RIPC2,RIPC4
CELL.18731,CELL.18731,8,Injury_20DPI_rep2_SS200000147BL_B4,18731,6,7780.0,6097.0,inj,D,WNTRGC,WNTEGC
CELL.18732,CELL.18732,8,Injury_20DPI_rep2_SS200000147BL_B4,18732,6,7865.0,6100.0,inj,D,WNTRGC,WNTEGC
CELL.18736,CELL.18736,10,Injury_20DPI_rep2_SS200000147BL_B4,18736,8,8359.0,6112.0,inj,D,DPEX,DPEX
CELL.18737,CELL.18737,10,Injury_20DPI_rep2_SS200000147BL_B4,18737,8,8392.0,6101.0,inj,D,DPEX,DPEX
CELL.18739,CELL.18739,7,Injury_20DPI_rep2_SS200000147BL_B4,18739,2,6507.0,6105.0,inj,D,NPTXEX,NPTXEX
CELL.18740,CELL.18740,9,Injury_20DPI_rep2_SS200000147BL_B4,18740,3,6804.0,6104.0,inj,D,RIPC2,RIPC4
CELL.18741,CELL.18741,9,Injury_20DPI_rep2_SS200000147BL_B4,18741,3,6864.0,6100.0,inj,D,RIPC2,RIPC4
CELL.18742,CELL.18742,9,Injury_20DPI_rep2_SS200000147BL_B4,18742,3,7063.0,6107.0,inj,D,RIPC2,RIPC4
CELL.18743,CELL.18743,7,Injury_20DPI_rep2_SS200000147BL_B4,18743,2,6627.0,6110.0,inj,D,NPTXEX,NPTXEX
CELL.18744,CELL.18744,8,Injury_20DPI_rep2_SS200000147BL_B4,18744,6,7431.0,6114.0,inj,D,WNTRGC,WNTEGC
CELL.18746,CELL.18746,8,Injury_20DPI_rep2_SS200000147BL_B4,18746,6,7660.0,6108.0,inj,D,WNTRGC,WNTEGC
CELL.18747,CELL.18747,10,Injury_20DPI_rep2_SS200000147BL_B4,18747,8,8062.0,6103.0,inj,D,DPEX,DPEX
CELL.18749,CELL.18749,9,Injury_20DPI_rep2_SS200000147BL_B4,18749,3,6968.0,6096.0,inj,D,RIPC2,RIPC4
CELL.18750,CELL.18750,9,Injury_20DPI_rep2_SS200000147BL_B4,18750,3,7144.0,6108.0,inj,D,RIPC2,RIPC4
CELL.18751,CELL.18751,10,Injury_20DPI_rep2_SS200000147BL_B4,18751,14,8415.0,6116.0,inj,D,SSTIN,SSTIN
CELL.18752,CELL.18752,6,Injury_20DPI_rep2_SS200000147BL_B4,18752,2,6340.0,6110.0,inj,D,NPTXEX,NPTXEX
CELL.18753,CELL.18753,10,Injury_20DPI_rep2_SS200000147BL_B4,18753,8,8099.0,6110.0,inj,D,DPEX,DPEX
CELL.18754,CELL.18754,10,Injury_20DPI_rep2_SS200000147BL_B4,18754,8,8130.0,6108.0,inj,D,DPEX,DPEX
CELL.18755,CELL.18755,9,Injury_20DPI_rep2_SS200000147BL_B4,18755,3,6725.0,6113.0,inj,D,RIPC2,RIPC4
CELL.18756,CELL.18756,9,Injury_20DPI_rep2_SS200000147BL_B4,18756,3,6888.0,6111.0,inj,D,RIPC2,RIPC4
CELL.18757,CELL.18757,10,Injury_20DPI_rep2_SS200000147BL_B4,18757,8,7924.0,6111.0,inj,D,Immature EX,TLNBL
CELL.18758,CELL.18758,10,Injury_20DPI_rep2_SS200000147BL_B4,18758,8,8267.0,6105.0,inj,D,DPEX,DPEX
CELL.18759,CELL.18759,7,Injury_20DPI_rep2_SS200000147BL_B4,18759,2,10108.0,6108.0,uninj,D,NPTXEX,NPTXEX
CELL.18761,CELL.18761,7,Injury_20DPI_rep2_SS200000147BL_B4,18761,2,6438.0,6114.0,inj,D,NPTXEX,NPTXEX
CELL.18762,CELL.18762,9,Injury_20DPI_rep2_SS200000147BL_B4,18762,3,7030.0,6110.0,inj,D,RIPC2,RIPC4
CELL.18763,CELL.18763,9,Injury_20DPI_rep2_SS200000147BL_B4,18763,3,7109.0,6103.0,inj,D,RIPC2,RIPC4
CELL.18764,CELL.18764,8,Injury_20DPI_rep2_SS200000147BL_B4,18764,1,7704.0,6112.0,inj,D,Microglia,MCG
CELL.18765,CELL.18765,9,Injury_20DPI_rep2_SS200000147BL_B4,18765,3,7006.0,6107.0,inj,D,RIPC2,RIPC4
CELL.18766,CELL.18766,8,Injury_20DPI_rep2_SS200000147BL_B4,18766,6,7499.0,6108.0,inj,D,WNTRGC,WNTEGC
CELL.18768,CELL.18768,9,Injury_20DPI_rep2_SS200000147BL_B4,18768,3,7087.0,6110.0,inj,D,RIPC2,RIPC4
CELL.18769,CELL.18769,9,Injury_20DPI_rep2_SS200000147BL_B4,18769,3,7279.0,6111.0,inj,D,RIPC2,RIPC4
CELL.18770,CELL.18770,9,Injury_20DPI_rep2_SS200000147BL_B4,18770,3,7312.0,6112.0,inj,D,RIPC2,RIPC4
CELL.18771,CELL.18771,6,Injury_20DPI_rep2_SS200000147BL_B4,18771,2,10191.0,6113.0,uninj,D,NPTXEX,NPTXEX
CELL.18773,CELL.18773,7,Injury_20DPI_rep2_SS200000147BL_B4,18773,2,10478.0,6114.0,uninj,D,NPTXEX,NPTXEX
CELL.18775,CELL.18775,6,Injury_20DPI_rep2_SS200000147BL_B4,18775,0,6250.0,6115.0,inj,D,MSN,MSN
CELL.18776,CELL.18776,8,Injury_20DPI_rep2_SS200000147BL_B4,18776,6,7532.0,6115.0,inj,D,WNTRGC,WNTEGC
CELL.18777,CELL.18777,8,Injury_20DPI_rep2_SS200000147BL_B4,18777,6,7842.0,6115.0,inj,D,WNTRGC,WNTEGC
CELL.18778,CELL.18778,6,Injury_20DPI_rep2_SS200000147BL_B4,18778,7,6228.0,6116.0,inj,D,VLMC,VLMC
CELL.18779,CELL.18779,10,Injury_20DPI_rep2_SS200000147BL_B4,18779,8,7954.0,6118.0,inj,D,Immature EX,TLNBL
CELL.18780,CELL.18780,10,Injury_20DPI_rep2_SS200000147BL_B4,18780,8,8215.0,6119.0,inj,D,DPEX,DPEX
CELL.18781,CELL.18781,8,Injury_20DPI_rep2_SS200000147BL_B4,18781,6,7620.0,6117.0,inj,D,WNTRGC,WNTEGC
CELL.18784,CELL.18784,8,Injury_20DPI_rep2_SS200000147BL_B4,18784,6,7729.0,6116.0,inj,D,WNTRGC,WNTEGC
CELL.18785,CELL.18785,10,Injury_20DPI_rep2_SS200000147BL_B4,18785,8,7898.0,6119.0,inj,D,Immature EX,TLNBL
CELL.18786,CELL.18786,10,Injury_20DPI_rep2_SS200000147BL_B4,18786,8,8161.0,6117.0,inj,D,DPEX,DPEX
CELL.18787,CELL.18787,5,Injury_20DPI_rep2_SS200000147BL_B4,18787,9,8817.0,6118.0,inj,D,VLMC,VLMC
CELL.18788,CELL.18788,5,Injury_20DPI_rep2_SS200000147BL_B4,18788,9,9760.0,6118.0,uninj,D,VLMC,VLMC
CELL.18789,CELL.18789,9,Injury_20DPI_rep2_SS200000147BL_B4,18789,3,6687.0,6115.0,inj,D,Immature Neuron-Wound,IMN
CELL.18790,CELL.18790,9,Injury_20DPI_rep2_SS200000147BL_B4,18790,3,6759.0,6111.0,inj,D,RIPC2,RIPC4
CELL.18791,CELL.18791,9,Injury_20DPI_rep2_SS200000147BL_B4,18791,3,7164.0,6123.0,inj,D,RIPC2,RIPC4
CELL.18792,CELL.18792,10,Injury_20DPI_rep2_SS200000147BL_B4,18792,8,8441.0,6112.0,inj,D,DPEX,DPEX
CELL.18793,CELL.18793,10,Injury_20DPI_rep2_SS200000147BL_B4,18793,14,8495.0,6118.0,inj,D,SSTIN,SSTIN
CELL.18794,CELL.18794,9,Injury_20DPI_rep2_SS200000147BL_B4,18794,3,6840.0,6128.0,inj,D,RIPC2,RIPC4
CELL.18795,CELL.18795,10,Injury_20DPI_rep2_SS200000147BL_B4,18795,2,10274.0,6123.0,uninj,D,NPTXEX,NPTXEX
CELL.18798,CELL.18798,9,Injury_20DPI_rep2_SS200000147BL_B4,18798,3,6801.0,6121.0,inj,D,RIPC2,RIPC4
CELL.18800,CELL.18800,7,Injury_20DPI_rep2_SS200000147BL_B4,18800,2,6471.0,6122.0,inj,D,NPTXEX,NPTXEX
CELL.18801,CELL.18801,9,Injury_20DPI_rep2_SS200000147BL_B4,18801,3,7199.0,6117.0,inj,D,RIPC2,RIPC4
CELL.18802,CELL.18802,8,Injury_20DPI_rep2_SS200000147BL_B4,18802,6,7758.0,6127.0,inj,D,WNTRGC,WNTEGC
CELL.18803,CELL.18803,10,Injury_20DPI_rep2_SS200000147BL_B4,18803,7,10213.0,6113.0,uninj,D,VLMC,VLMC
CELL.18804,CELL.18804,8,Injury_20DPI_rep2_SS200000147BL_B4,18804,1,7362.0,6125.0,inj,D,WNTRGC,WNTEGC
CELL.18805,CELL.18805,5,Injury_20DPI_rep2_SS200000147BL_B4,18805,9,8784.0,6122.0,inj,D,VLMC,VLMC
CELL.18806,CELL.18806,5,Injury_20DPI_rep2_SS200000147BL_B4,18806,9,6021.0,6131.0,inj,D,VLMC,VLMC
CELL.18807,CELL.18807,7,Injury_20DPI_rep2_SS200000147BL_B4,18807,0,6293.0,6130.0,inj,D,OBNBL,OBNBL
CELL.18808,CELL.18808,8,Injury_20DPI_rep2_SS200000147BL_B4,18808,6,7807.0,6129.0,inj,D,WNTRGC,WNTEGC
CELL.18809,CELL.18809,10,Injury_20DPI_rep2_SS200000147BL_B4,18809,8,8010.0,6129.0,inj,D,DPEX,DPEX
CELL.18813,CELL.18813,4,Injury_20DPI_rep2_SS200000147BL_B4,18813,8,10604.0,6128.0,uninj,D,MPIN,MPIN
CELL.18814,CELL.18814,5,Injury_20DPI_rep2_SS200000147BL_B4,18814,9,9795.0,6129.0,uninj,D,VLMC,VLMC
CELL.18817,CELL.18817,9,Injury_20DPI_rep2_SS200000147BL_B4,18817,3,7241.0,6126.0,inj,D,RIPC2,RIPC4
CELL.18819,CELL.18819,8,Injury_20DPI_rep2_SS200000147BL_B4,18819,6,7400.0,6126.0,inj,D,WNTRGC,WNTEGC
CELL.18821,CELL.18821,8,Injury_20DPI_rep2_SS200000147BL_B4,18821,6,7651.0,6132.0,inj,D,WNTRGC,WNTEGC
CELL.18822,CELL.18822,10,Injury_20DPI_rep2_SS200000147BL_B4,18822,8,7933.0,6134.0,inj,D,Immature EX,TLNBL
CELL.18824,CELL.18824,9,Injury_20DPI_rep2_SS200000147BL_B4,18824,3,6671.0,6143.0,inj,D,Immature Neuron-Wound,IMN
CELL.18825,CELL.18825,7,Injury_20DPI_rep2_SS200000147BL_B4,18825,2,6640.0,6134.0,inj,D,VLMC,VLMC
CELL.18826,CELL.18826,4,Injury_20DPI_rep2_SS200000147BL_B4,18826,14,8533.0,6127.0,inj,D,SSTIN,SSTIN
CELL.18827,CELL.18827,8,Injury_20DPI_rep2_SS200000147BL_B4,18827,6,7551.0,6133.0,inj,D,WNTRGC,WNTEGC
CELL.18828,CELL.18828,9,Injury_20DPI_rep2_SS200000147BL_B4,18828,9,6054.0,6131.0,inj,D,VLMC,VLMC
CELL.18829,CELL.18829,9,Injury_20DPI_rep2_SS200000147BL_B4,18829,3,6918.0,6127.0,inj,D,RIPC2,RIPC4
CELL.18831,CELL.18831,7,Injury_20DPI_rep2_SS200000147BL_B4,18831,3,6519.0,6140.0,inj,D,NPTXEX,NPTXEX
CELL.18832,CELL.18832,7,Injury_20DPI_rep2_SS200000147BL_B4,18832,3,6613.0,6140.0,inj,D,Immature Neuron-Wound,IMN
CELL.18833,CELL.18833,9,Injury_20DPI_rep2_SS200000147BL_B4,18833,3,6727.0,6136.0,inj,D,Immature Neuron-Wound,IMN
CELL.18834,CELL.18834,5,Injury_20DPI_rep2_SS200000147BL_B4,18834,9,9827.0,6140.0,uninj,D,VLMC,VLMC
CELL.18835,CELL.18835,6,Injury_20DPI_rep2_SS200000147BL_B4,18835,2,10834.0,6139.0,uninj,D,VLMC,VLMC
CELL.18836,CELL.18836,9,Injury_20DPI_rep2_SS200000147BL_B4,18836,3,6945.0,6139.0,inj,D,RIPC2,RIPC4
CELL.18837,CELL.18837,9,Injury_20DPI_rep2_SS200000147BL_B4,18837,3,6989.0,6140.0,inj,D,RIPC2,RIPC4
CELL.18838,CELL.18838,9,Injury_20DPI_rep2_SS200000147BL_B4,18838,3,7129.0,6135.0,inj,D,RIPC2,RIPC4
CELL.18839,CELL.18839,8,Injury_20DPI_rep2_SS200000147BL_B4,18839,6,7582.0,6146.0,inj,D,WNTRGC,WNTEGC
CELL.18840,CELL.18840,10,Injury_20DPI_rep2_SS200000147BL_B4,18840,8,7858.0,6140.0,inj,D,Immature EX,TLNBL
CELL.18841,CELL.18841,10,Injury_20DPI_rep2_SS200000147BL_B4,18841,8,8334.0,6137.0,inj,D,DPEX,DPEX
CELL.18844,CELL.18844,9,Injury_20DPI_rep2_SS200000147BL_B4,18844,3,6794.0,6146.0,inj,D,RIPC2,RIPC4
CELL.18845,CELL.18845,9,Injury_20DPI_rep2_SS200000147BL_B4,18845,3,7084.0,6146.0,inj,D,RIPC2,RIPC4
CELL.18847,CELL.18847,8,Injury_20DPI_rep2_SS200000147BL_B4,18847,6,7471.0,6144.0,inj,D,WNTRGC,WNTEGC
CELL.18849,CELL.18849,10,Injury_20DPI_rep2_SS200000147BL_B4,18849,8,8226.0,6145.0,inj,D,DPEX,DPEX
CELL.18850,CELL.18850,9,Injury_20DPI_rep2_SS200000147BL_B4,18850,3,6865.0,6155.0,inj,D,RIPC2,RIPC4
CELL.18851,CELL.18851,7,Injury_20DPI_rep2_SS200000147BL_B4,18851,2,6426.0,6142.0,inj,D,NPTXEX,NPTXEX
CELL.18852,CELL.18852,9,Injury_20DPI_rep2_SS200000147BL_B4,18852,3,6745.0,6151.0,inj,D,Immature Neuron-Wound,IMN
CELL.18854,CELL.18854,8,Injury_20DPI_rep2_SS200000147BL_B4,18854,6,7712.0,6144.0,inj,D,WNTRGC,WNTEGC
CELL.18856,CELL.18856,8,Injury_20DPI_rep2_SS200000147BL_B4,18856,6,7367.0,6148.0,inj,D,WNTRGC,WNTEGC
CELL.18857,CELL.18857,10,Injury_20DPI_rep2_SS200000147BL_B4,18857,8,8107.0,6148.0,inj,D,DPEX,DPEX
CELL.18858,CELL.18858,10,Injury_20DPI_rep2_SS200000147BL_B4,18858,18,8138.0,6149.0,inj,D,MPIN,MPIN
CELL.18859,CELL.18859,6,Injury_20DPI_rep2_SS200000147BL_B4,18859,14,8558.0,6149.0,inj,D,SSTIN,SSTIN
CELL.18860,CELL.18860,7,Injury_20DPI_rep2_SS200000147BL_B4,18860,2,10416.0,6141.0,uninj,D,NPTXEX,NPTXEX
CELL.18864,CELL.18864,9,Injury_20DPI_rep2_SS200000147BL_B4,18864,3,6710.0,6150.0,inj,D,Immature Neuron-Wound,IMN
CELL.18865,CELL.18865,8,Injury_20DPI_rep2_SS200000147BL_B4,18865,1,7657.0,6153.0,inj,D,WNTRGC,WNTEGC
CELL.18867,CELL.18867,9,Injury_20DPI_rep2_SS200000147BL_B4,18867,3,7186.0,6146.0,inj,D,RIPC2,RIPC4
CELL.18868,CELL.18868,6,Injury_20DPI_rep2_SS200000147BL_B4,18868,0,6350.0,6154.0,inj,D,MSN,MSN
CELL.18869,CELL.18869,9,Injury_20DPI_rep2_SS200000147BL_B4,18869,3,6924.0,6153.0,inj,D,RIPC2,RIPC4
CELL.18870,CELL.18870,10,Injury_20DPI_rep2_SS200000147BL_B4,18870,8,7947.0,6152.0,inj,D,DPEX,DPEX
CELL.18871,CELL.18871,7,Injury_20DPI_rep2_SS200000147BL_B4,18871,3,6641.0,6154.0,inj,D,Immature Neuron-Wound,IMN
CELL.18872,CELL.18872,8,Injury_20DPI_rep2_SS200000147BL_B4,18872,6,7623.0,6147.0,inj,D,WNTRGC,WNTEGC
CELL.18873,CELL.18873,10,Injury_20DPI_rep2_SS200000147BL_B4,18873,8,7989.0,6159.0,inj,D,DPEX,DPEX
CELL.18874,CELL.18874,10,Injury_20DPI_rep2_SS200000147BL_B4,18874,8,10527.0,6157.0,uninj,D,DPEX,DPEX
CELL.18876,CELL.18876,10,Injury_20DPI_rep2_SS200000147BL_B4,18876,2,8364.0,6156.0,inj,D,NPTXEX,NPTXEX
CELL.18880,CELL.18880,8,Injury_20DPI_rep2_SS200000147BL_B4,18880,6,7817.0,6156.0,inj,D,WNTRGC,WNTEGC
CELL.18881,CELL.18881,10,Injury_20DPI_rep2_SS200000147BL_B4,18881,8,7903.0,6157.0,inj,D,DPEX,DPEX
CELL.18882,CELL.18882,10,Injury_20DPI_rep2_SS200000147BL_B4,18882,8,7923.0,6156.0,inj,D,DPEX,DPEX
CELL.18885,CELL.18885,7,Injury_20DPI_rep2_SS200000147BL_B4,18885,2,6482.0,6156.0,inj,D,NPTXEX,NPTXEX
CELL.18886,CELL.18886,9,Injury_20DPI_rep2_SS200000147BL_B4,18886,3,6817.0,6157.0,inj,D,Microglia,MCG
CELL.18887,CELL.18887,9,Injury_20DPI_rep2_SS200000147BL_B4,18887,3,7019.0,6149.0,inj,D,RIPC2,RIPC4
CELL.18892,CELL.18892,7,Injury_20DPI_rep2_SS200000147BL_B4,18892,7,6554.0,6154.0,inj,D,VLMC,VLMC
CELL.18893,CELL.18893,9,Injury_20DPI_rep2_SS200000147BL_B4,18893,3,6945.0,6158.0,inj,D,RIPC2,RIPC4
CELL.18894,CELL.18894,8,Injury_20DPI_rep2_SS200000147BL_B4,18894,6,7511.0,6152.0,inj,D,WNTRGC,WNTEGC
CELL.18895,CELL.18895,8,Injury_20DPI_rep2_SS200000147BL_B4,18895,1,7545.0,6158.0,inj,D,DIPC,TLNBL
CELL.18896,CELL.18896,8,Injury_20DPI_rep2_SS200000147BL_B4,18896,6,7759.0,6159.0,inj,D,WNTRGC,WNTEGC
CELL.18899,CELL.18899,9,Injury_20DPI_rep2_SS200000147BL_B4,18899,3,6771.0,6160.0,inj,D,Immature Neuron-Wound,IMN
CELL.18900,CELL.18900,9,Injury_20DPI_rep2_SS200000147BL_B4,18900,3,7122.0,6160.0,inj,D,RIPC2,RIPC4
CELL.18901,CELL.18901,8,Injury_20DPI_rep2_SS200000147BL_B4,18901,6,7307.0,6166.0,inj,D,WNTRGC,WNTEGC
CELL.18902,CELL.18902,8,Injury_20DPI_rep2_SS200000147BL_B4,18902,6,7344.0,6164.0,inj,D,WNTRGC,WNTEGC
CELL.18903,CELL.18903,8,Injury_20DPI_rep2_SS200000147BL_B4,18903,6,7676.0,6163.0,inj,D,WNTRGC,WNTEGC
CELL.18905,CELL.18905,9,Injury_20DPI_rep2_SS200000147BL_B4,18905,3,7156.0,6161.0,inj,D,RIPC2,RIPC4
CELL.18907,CELL.18907,7,Injury_20DPI_rep2_SS200000147BL_B4,18907,3,6296.0,6164.0,inj,D,Immature Neuron-Wound,IMN
CELL.18908,CELL.18908,8,Injury_20DPI_rep2_SS200000147BL_B4,18908,6,7243.0,6166.0,inj,D,WNTRGC,WNTEGC
CELL.18909,CELL.18909,10,Injury_20DPI_rep2_SS200000147BL_B4,18909,8,8058.0,6158.0,inj,D,DPEX,DPEX
CELL.18910,CELL.18910,10,Injury_20DPI_rep2_SS200000147BL_B4,18910,5,8201.0,6168.0,inj,D,MPEX,MPEX
CELL.18912,CELL.18912,7,Injury_20DPI_rep2_SS200000147BL_B4,18912,2,6612.0,6171.0,inj,D,NPTXEX,NPTXEX
CELL.18913,CELL.18913,9,Injury_20DPI_rep2_SS200000147BL_B4,18913,3,7049.0,6163.0,inj,D,RIPC2,RIPC4
CELL.18914,CELL.18914,5,Injury_20DPI_rep2_SS200000147BL_B4,18914,3,6044.0,6158.0,inj,D,RIPC2,RIPC4
CELL.18915,CELL.18915,8,Injury_20DPI_rep2_SS200000147BL_B4,18915,6,7390.0,6163.0,inj,D,WNTRGC,WNTEGC
CELL.18916,CELL.18916,10,Injury_20DPI_rep2_SS200000147BL_B4,18916,8,7884.0,6166.0,inj,D,Immature EX,TLNBL
CELL.18918,CELL.18918,9,Injury_20DPI_rep2_SS200000147BL_B4,18918,3,6885.0,6177.0,inj,D,RIPC2,RIPC4
CELL.18919,CELL.18919,8,Injury_20DPI_rep2_SS200000147BL_B4,18919,6,7447.0,6157.0,inj,D,WNTRGC,WNTEGC
CELL.18920,CELL.18920,6,Injury_20DPI_rep2_SS200000147BL_B4,18920,2,10436.0,6169.0,uninj,D,NPTXEX,NPTXEX
CELL.18921,CELL.18921,10,Injury_20DPI_rep2_SS200000147BL_B4,18921,8,8017.0,6169.0,inj,D,DPEX,DPEX
CELL.18922,CELL.18922,6,Injury_20DPI_rep2_SS200000147BL_B4,18922,8,10472.0,6168.0,uninj,D,DPEX,DPEX
CELL.18923,CELL.18923,10,Injury_20DPI_rep2_SS200000147BL_B4,18923,8,7939.0,6171.0,inj,D,DPEX,DPEX
CELL.18924,CELL.18924,10,Injury_20DPI_rep2_SS200000147BL_B4,18924,5,8335.0,6165.0,inj,D,MPEX,MPEX
CELL.18925,CELL.18925,6,Injury_20DPI_rep2_SS200000147BL_B4,18925,2,8424.0,6171.0,inj,D,NPTXEX,NPTXEX
CELL.18926,CELL.18926,5,Injury_20DPI_rep2_SS200000147BL_B4,18926,9,9821.0,6163.0,uninj,D,VLMC,VLMC
CELL.18927,CELL.18927,8,Injury_20DPI_rep2_SS200000147BL_B4,18927,1,7267.0,6173.0,inj,D,DIPC,TLNBL
CELL.18929,CELL.18929,4,Injury_20DPI_rep2_SS200000147BL_B4,18929,8,10601.0,6175.0,uninj,D,MPIN,MPIN
CELL.18931,CELL.18931,8,Injury_20DPI_rep2_SS200000147BL_B4,18931,6,7219.0,6174.0,inj,D,WNTRGC,WNTEGC
CELL.18932,CELL.18932,8,Injury_20DPI_rep2_SS200000147BL_B4,18932,6,7422.0,6170.0,inj,D,WNTRGC,WNTEGC
CELL.18933,CELL.18933,6,Injury_20DPI_rep2_SS200000147BL_B4,18933,7,10890.0,6172.0,uninj,D,VLMC,VLMC
CELL.18934,CELL.18934,7,Injury_20DPI_rep2_SS200000147BL_B4,18934,2,6692.0,6175.0,inj,D,NPTXEX,NPTXEX
CELL.18937,CELL.18937,8,Injury_20DPI_rep2_SS200000147BL_B4,18937,6,7789.0,6168.0,inj,D,WNTRGC,WNTEGC
CELL.18938,CELL.18938,8,Injury_20DPI_rep2_SS200000147BL_B4,18938,6,7745.0,6175.0,inj,D,WNTRGC,WNTEGC
CELL.18939,CELL.18939,6,Injury_20DPI_rep2_SS200000147BL_B4,18939,8,8367.0,6176.0,inj,D,DPEX,DPEX
CELL.18940,CELL.18940,10,Injury_20DPI_rep2_SS200000147BL_B4,18940,8,7841.0,6182.0,inj,D,Immature EX,TLNBL
CELL.18941,CELL.18941,10,Injury_20DPI_rep2_SS200000147BL_B4,18941,8,7968.0,6173.0,inj,D,DPEX,DPEX
CELL.18942,CELL.18942,10,Injury_20DPI_rep2_SS200000147BL_B4,18942,8,8453.0,6179.0,inj,D,DPEX,DPEX
CELL.18945,CELL.18945,9,Injury_20DPI_rep2_SS200000147BL_B4,18945,3,7180.0,6178.0,inj,D,RIPC2,RIPC4
CELL.18948,CELL.18948,9,Injury_20DPI_rep2_SS200000147BL_B4,18948,3,6774.0,6180.0,inj,D,Immature Neuron-Wound,IMN
CELL.18949,CELL.18949,9,Injury_20DPI_rep2_SS200000147BL_B4,18949,3,6922.0,6186.0,inj,D,RIPC2,RIPC4
CELL.18950,CELL.18950,10,Injury_20DPI_rep2_SS200000147BL_B4,18950,18,8162.0,6179.0,inj,D,MPIN,MPIN
CELL.18953,CELL.18953,6,Injury_20DPI_rep2_SS200000147BL_B4,18953,7,6343.0,6177.0,inj,D,VLMC,VLMC
CELL.18954,CELL.18954,5,Injury_20DPI_rep2_SS200000147BL_B4,18954,9,8806.0,6185.0,inj,D,VLMC,VLMC
CELL.18955,CELL.18955,7,Injury_20DPI_rep2_SS200000147BL_B4,18955,3,6648.0,6180.0,inj,D,Immature Neuron-Wound,IMN
CELL.18956,CELL.18956,9,Injury_20DPI_rep2_SS200000147BL_B4,18956,3,6800.0,6177.0,inj,D,Immature Neuron-Wound,IMN
CELL.18957,CELL.18957,8,Injury_20DPI_rep2_SS200000147BL_B4,18957,6,6954.0,6185.0,inj,D,WNTRGC,WNTEGC
CELL.18958,CELL.18958,10,Injury_20DPI_rep2_SS200000147BL_B4,18958,18,8111.0,6184.0,inj,D,MPIN,MPIN
CELL.18959,CELL.18959,9,Injury_20DPI_rep2_SS200000147BL_B4,18959,9,6079.0,6184.0,inj,D,VLMC,VLMC
CELL.18960,CELL.18960,8,Injury_20DPI_rep2_SS200000147BL_B4,18960,6,7709.0,6183.0,inj,D,WNTRGC,WNTEGC
CELL.18963,CELL.18963,10,Injury_20DPI_rep2_SS200000147BL_B4,18963,8,7906.0,6180.0,inj,D,DPEX,DPEX
