,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,y_center,x_center,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.10359,CELL.10359,0,Injury_20DPI_rep3_SS200000147BL_B5,10359,7,5627.0,1905.0,inj,V,CMPN,CMPN
CELL.10360,CELL.10360,8,Injury_20DPI_rep3_SS200000147BL_B5,10360,6,5622.0,4098.0,inj,D,RIPC2,RIPC4
CELL.10361,CELL.10361,8,Injury_20DPI_rep3_SS200000147BL_B5,10361,6,5634.0,3893.0,inj,D,RIPC2,RIPC4
CELL.10362,CELL.10362,8,Injury_20DPI_rep3_SS200000147BL_B5,10362,6,5620.0,4080.0,inj,D,RIPC2,RIPC4
CELL.10363,CELL.10363,8,Injury_20DPI_rep3_SS200000147BL_B5,10363,6,5637.0,4150.0,inj,D,RIPC2,RIPC4
CELL.10364,CELL.10364,0,Injury_20DPI_rep3_SS200000147BL_B5,10364,0,5624.0,2130.0,inj,V,DIPC,TLNBL
CELL.10365,CELL.10365,3,Injury_20DPI_rep3_SS200000147BL_B5,10365,1,5628.0,3257.0,inj,D,SFRPRGC,SFRPEGC
CELL.10366,CELL.10366,8,Injury_20DPI_rep3_SS200000147BL_B5,10366,6,5628.0,3525.0,inj,D,RIPC2,RIPC4
CELL.10367,CELL.10367,8,Injury_20DPI_rep3_SS200000147BL_B5,10367,6,5626.0,4001.0,inj,D,RIPC2,RIPC4
CELL.10368,CELL.10368,8,Injury_20DPI_rep3_SS200000147BL_B5,10368,6,5630.0,4116.0,inj,D,RIPC2,RIPC4
CELL.10369,CELL.10369,0,Injury_20DPI_rep3_SS200000147BL_B5,10369,3,5631.0,1593.0,inj,V,VLMC,VLMC
CELL.10370,CELL.10370,0,Injury_20DPI_rep3_SS200000147BL_B5,10370,2,5630.0,2025.0,inj,V,CCKIN,CCKIN
CELL.10371,CELL.10371,8,Injury_20DPI_rep3_SS200000147BL_B5,10371,6,5627.0,3694.0,inj,D,RIPC2,RIPC4
CELL.10372,CELL.10372,9,Injury_20DPI_rep3_SS200000147BL_B5,10372,13,5627.0,4386.0,inj,D,Immature Neuron-Wound,IMN
CELL.10373,CELL.10373,8,Injury_20DPI_rep3_SS200000147BL_B5,10373,6,5632.0,3403.0,inj,D,RIPC2,RIPC4
CELL.10374,CELL.10374,8,Injury_20DPI_rep3_SS200000147BL_B5,10374,6,5631.0,4060.0,inj,D,RIPC2,RIPC4
CELL.10376,CELL.10376,0,Injury_20DPI_rep3_SS200000147BL_B5,10376,0,5636.0,2186.0,inj,V,DIPC,TLNBL
CELL.10377,CELL.10377,3,Injury_20DPI_rep3_SS200000147BL_B5,10377,1,5627.0,2932.0,inj,V,SFRPRGC,SFRPEGC
CELL.10378,CELL.10378,0,Injury_20DPI_rep3_SS200000147BL_B5,10378,2,5634.0,1497.0,inj,V,CCKIN,CCKIN
CELL.10379,CELL.10379,0,Injury_20DPI_rep3_SS200000147BL_B5,10379,2,5629.0,1391.0,inj,V,CCKIN,CCKIN
CELL.10380,CELL.10380,0,Injury_20DPI_rep3_SS200000147BL_B5,10380,0,5634.0,2220.0,inj,V,DIPC,TLNBL
CELL.10381,CELL.10381,3,Injury_20DPI_rep3_SS200000147BL_B5,10381,1,5634.0,2501.0,inj,V,SFRPRGC,SFRPEGC
CELL.10382,CELL.10382,3,Injury_20DPI_rep3_SS200000147BL_B5,10382,1,5630.0,2958.0,inj,D,SFRPRGC,SFRPEGC
CELL.10383,CELL.10383,7,Injury_20DPI_rep3_SS200000147BL_B5,10383,0,5635.0,4448.0,inj,D,MSN,MSN
CELL.10384,CELL.10384,0,Injury_20DPI_rep3_SS200000147BL_B5,10384,2,5635.0,1695.0,inj,V,CCKIN,CCKIN
CELL.10385,CELL.10385,8,Injury_20DPI_rep3_SS200000147BL_B5,10385,6,5635.0,3585.0,inj,D,RIPC2,RIPC4
CELL.10386,CELL.10386,0,Injury_20DPI_rep3_SS200000147BL_B5,10386,2,5638.0,1733.0,inj,V,CCKIN,CCKIN
CELL.10387,CELL.10387,0,Injury_20DPI_rep3_SS200000147BL_B5,10387,2,5638.0,2084.0,inj,V,CCKIN,CCKIN
CELL.10388,CELL.10388,8,Injury_20DPI_rep3_SS200000147BL_B5,10388,6,5638.0,4286.0,inj,D,RIPC2,RIPC4
CELL.10389,CELL.10389,9,Injury_20DPI_rep3_SS200000147BL_B5,10389,13,5640.0,4361.0,inj,D,Immature Neuron-Wound,IMN
CELL.10390,CELL.10390,0,Injury_20DPI_rep3_SS200000147BL_B5,10390,2,5639.0,1987.0,inj,V,CCKIN,CCKIN
CELL.10391,CELL.10391,0,Injury_20DPI_rep3_SS200000147BL_B5,10391,0,5639.0,2107.0,inj,V,MSN,MSN
CELL.10392,CELL.10392,0,Injury_20DPI_rep3_SS200000147BL_B5,10392,0,5641.0,2298.0,inj,V,MSN,MSN
CELL.10393,CELL.10393,3,Injury_20DPI_rep3_SS200000147BL_B5,10393,1,5639.0,2909.0,inj,V,SFRPRGC,SFRPEGC
CELL.10394,CELL.10394,0,Injury_20DPI_rep3_SS200000147BL_B5,10394,2,5644.0,1928.0,inj,V,CCKIN,CCKIN
CELL.10395,CELL.10395,3,Injury_20DPI_rep3_SS200000147BL_B5,10395,6,5643.0,2778.0,inj,V,RIPC2,RIPC4
CELL.10396,CELL.10396,8,Injury_20DPI_rep3_SS200000147BL_B5,10396,6,5655.0,3432.0,inj,D,RIPC2,RIPC4
CELL.10397,CELL.10397,8,Injury_20DPI_rep3_SS200000147BL_B5,10397,6,5643.0,4185.0,inj,D,RIPC2,RIPC4
CELL.10398,CELL.10398,9,Injury_20DPI_rep3_SS200000147BL_B5,10398,11,5643.0,2382.0,inj,V,VLMC,VLMC
CELL.10399,CELL.10399,3,Injury_20DPI_rep3_SS200000147BL_B5,10399,1,5641.0,2581.0,inj,V,SFRPRGC,SFRPEGC
CELL.10400,CELL.10400,3,Injury_20DPI_rep3_SS200000147BL_B5,10400,1,5644.0,3233.0,inj,D,SFRPRGC,SFRPEGC
CELL.10401,CELL.10401,8,Injury_20DPI_rep3_SS200000147BL_B5,10401,6,5643.0,4264.0,inj,D,RIPC2,RIPC4
CELL.10402,CELL.10402,0,Injury_20DPI_rep3_SS200000147BL_B5,10402,2,5645.0,1435.0,inj,V,CCKIN,CCKIN
CELL.10403,CELL.10403,8,Injury_20DPI_rep3_SS200000147BL_B5,10403,6,5645.0,3541.0,inj,D,RIPC2,RIPC4
CELL.10404,CELL.10404,8,Injury_20DPI_rep3_SS200000147BL_B5,10404,6,5644.0,3749.0,inj,D,RIPC2,RIPC4
CELL.10405,CELL.10405,8,Injury_20DPI_rep3_SS200000147BL_B5,10405,6,5646.0,3991.0,inj,D,RIPC2,RIPC4
CELL.10406,CELL.10406,8,Injury_20DPI_rep3_SS200000147BL_B5,10406,6,5646.0,4337.0,inj,D,RIPC2,RIPC4
CELL.10407,CELL.10407,3,Injury_20DPI_rep3_SS200000147BL_B5,10407,1,5641.0,3343.0,inj,D,SFRPRGC,SFRPEGC
CELL.10408,CELL.10408,8,Injury_20DPI_rep3_SS200000147BL_B5,10408,6,5646.0,3787.0,inj,D,RIPC2,RIPC4
CELL.10409,CELL.10409,8,Injury_20DPI_rep3_SS200000147BL_B5,10409,13,5643.0,4244.0,inj,D,Immature Neuron-Wound,IMN
CELL.10410,CELL.10410,0,Injury_20DPI_rep3_SS200000147BL_B5,10410,2,5646.0,1671.0,inj,V,CCKIN,CCKIN
CELL.10411,CELL.10411,0,Injury_20DPI_rep3_SS200000147BL_B5,10411,0,5643.0,2276.0,inj,V,MSN,MSN
CELL.10412,CELL.10412,8,Injury_20DPI_rep3_SS200000147BL_B5,10412,6,5646.0,3635.0,inj,D,Microglia,MCG
CELL.10413,CELL.10413,8,Injury_20DPI_rep3_SS200000147BL_B5,10413,6,5648.0,4307.0,inj,D,RIPC2,RIPC4
CELL.10414,CELL.10414,0,Injury_20DPI_rep3_SS200000147BL_B5,10414,2,5645.0,1771.0,inj,V,CCKIN,CCKIN
CELL.10415,CELL.10415,3,Injury_20DPI_rep3_SS200000147BL_B5,10415,1,5649.0,2723.0,inj,V,SFRPRGC,SFRPEGC
CELL.10416,CELL.10416,1,Injury_20DPI_rep3_SS200000147BL_B5,10416,2,5647.0,1874.0,inj,V,CCKIN,CCKIN
CELL.10417,CELL.10417,1,Injury_20DPI_rep3_SS200000147BL_B5,10417,5,5649.0,2846.0,inj,V,WNTRGC,WNTEGC
CELL.10418,CELL.10418,3,Injury_20DPI_rep3_SS200000147BL_B5,10418,1,5648.0,3169.0,inj,D,SFRPRGC,SFRPEGC
CELL.10419,CELL.10419,1,Injury_20DPI_rep3_SS200000147BL_B5,10419,11,5644.0,5121.0,inj,D,VLMC,VLMC
CELL.10420,CELL.10420,0,Injury_20DPI_rep3_SS200000147BL_B5,10420,3,5646.0,1567.0,inj,V,VLMC,VLMC
CELL.10421,CELL.10421,0,Injury_20DPI_rep3_SS200000147BL_B5,10421,0,5649.0,2237.0,inj,V,DIPC,TLNBL
CELL.10422,CELL.10422,3,Injury_20DPI_rep3_SS200000147BL_B5,10422,1,5652.0,3128.0,inj,D,SFRPRGC,SFRPEGC
CELL.10423,CELL.10423,9,Injury_20DPI_rep3_SS200000147BL_B5,10423,11,5649.0,4582.0,inj,D,VLMC,VLMC
CELL.10424,CELL.10424,9,Injury_20DPI_rep3_SS200000147BL_B5,10424,0,5653.0,2633.0,inj,V,DIPC,TLNBL
CELL.10425,CELL.10425,8,Injury_20DPI_rep3_SS200000147BL_B5,10425,1,5649.0,2683.0,inj,V,DIPC,TLNBL
CELL.10426,CELL.10426,3,Injury_20DPI_rep3_SS200000147BL_B5,10426,1,5652.0,2990.0,inj,D,SFRPRGC,SFRPEGC
CELL.10427,CELL.10427,7,Injury_20DPI_rep3_SS200000147BL_B5,10427,10,5645.0,4496.0,inj,D,DPEX,DPEX
CELL.10428,CELL.10428,0,Injury_20DPI_rep3_SS200000147BL_B5,10428,2,5647.0,1834.0,inj,V,CCKIN,CCKIN
CELL.10429,CELL.10429,0,Injury_20DPI_rep3_SS200000147BL_B5,10429,0,5654.0,2062.0,inj,V,MSN,MSN
CELL.10430,CELL.10430,8,Injury_20DPI_rep3_SS200000147BL_B5,10430,6,5652.0,4116.0,inj,D,RIPC2,RIPC4
CELL.10431,CELL.10431,8,Injury_20DPI_rep3_SS200000147BL_B5,10431,6,5657.0,2421.0,inj,V,Microglia,MCG
CELL.10432,CELL.10432,3,Injury_20DPI_rep3_SS200000147BL_B5,10432,1,5643.0,2760.0,inj,V,DIPC,TLNBL
CELL.10433,CELL.10433,7,Injury_20DPI_rep3_SS200000147BL_B5,10433,13,5656.0,4424.0,inj,D,Immature Neuron-Wound,IMN
CELL.10434,CELL.10434,3,Injury_20DPI_rep3_SS200000147BL_B5,10434,1,5654.0,3369.0,inj,D,SFRPRGC,SFRPEGC
CELL.10435,CELL.10435,3,Injury_20DPI_rep3_SS200000147BL_B5,10435,1,5656.0,3029.0,inj,D,SFRPRGC,SFRPEGC
CELL.10436,CELL.10436,8,Injury_20DPI_rep3_SS200000147BL_B5,10436,6,5653.0,3668.0,inj,D,RIPC2,RIPC4
CELL.10437,CELL.10437,8,Injury_20DPI_rep3_SS200000147BL_B5,10437,6,5656.0,3702.0,inj,D,RIPC2,RIPC4
CELL.10438,CELL.10438,8,Injury_20DPI_rep3_SS200000147BL_B5,10438,7,5654.0,2459.0,inj,V,CMPN,CMPN
CELL.10439,CELL.10439,8,Injury_20DPI_rep3_SS200000147BL_B5,10439,6,5655.0,3465.0,inj,D,RIPC2,RIPC4
CELL.10440,CELL.10440,8,Injury_20DPI_rep3_SS200000147BL_B5,10440,6,5659.0,3506.0,inj,D,RIPC2,RIPC4
CELL.10441,CELL.10441,8,Injury_20DPI_rep3_SS200000147BL_B5,10441,6,5648.0,4027.0,inj,D,RIPC2,RIPC4
CELL.10442,CELL.10442,0,Injury_20DPI_rep3_SS200000147BL_B5,10442,2,5657.0,1706.0,inj,V,CCKIN,CCKIN
CELL.10443,CELL.10443,1,Injury_20DPI_rep3_SS200000147BL_B5,10443,3,5658.0,1632.0,inj,V,VLMC,VLMC
CELL.10444,CELL.10444,0,Injury_20DPI_rep3_SS200000147BL_B5,10444,0,5666.0,2340.0,inj,V,DIPC,TLNBL
CELL.10446,CELL.10446,3,Injury_20DPI_rep3_SS200000147BL_B5,10446,1,5651.0,2802.0,inj,V,SFRPRGC,SFRPEGC
CELL.10447,CELL.10447,7,Injury_20DPI_rep3_SS200000147BL_B5,10447,10,5660.0,4373.0,inj,D,DPEX,DPEX
CELL.10448,CELL.10448,0,Injury_20DPI_rep3_SS200000147BL_B5,10448,2,5661.0,1752.0,inj,V,CCKIN,CCKIN
CELL.10449,CELL.10449,1,Injury_20DPI_rep3_SS200000147BL_B5,10449,3,5660.0,1588.0,inj,V,VLMC,VLMC
CELL.10450,CELL.10450,3,Injury_20DPI_rep3_SS200000147BL_B5,10450,1,5662.0,2823.0,inj,V,SFRPRGC,SFRPEGC
CELL.10451,CELL.10451,3,Injury_20DPI_rep3_SS200000147BL_B5,10451,1,5663.0,3396.0,inj,D,SFRPRGC,SFRPEGC
CELL.10452,CELL.10452,8,Injury_20DPI_rep3_SS200000147BL_B5,10452,6,5653.0,3928.0,inj,D,RIPC2,RIPC4
CELL.10453,CELL.10453,7,Injury_20DPI_rep3_SS200000147BL_B5,10453,8,5656.0,4397.0,inj,D,Microglia,MCG
CELL.10454,CELL.10454,0,Injury_20DPI_rep3_SS200000147BL_B5,10454,2,5659.0,1950.0,inj,V,CCKIN,CCKIN
CELL.10455,CELL.10455,0,Injury_20DPI_rep3_SS200000147BL_B5,10455,0,5661.0,2111.0,inj,V,DIPC,TLNBL
CELL.10456,CELL.10456,9,Injury_20DPI_rep3_SS200000147BL_B5,10456,0,5680.0,2380.0,inj,V,MSN,MSN
CELL.10457,CELL.10457,8,Injury_20DPI_rep3_SS200000147BL_B5,10457,6,5665.0,3555.0,inj,D,RIPC2,RIPC4
CELL.10458,CELL.10458,8,Injury_20DPI_rep3_SS200000147BL_B5,10458,6,5662.0,4038.0,inj,D,RIPC2,RIPC4
CELL.10459,CELL.10459,8,Injury_20DPI_rep3_SS200000147BL_B5,10459,6,5663.0,4291.0,inj,D,RIPC2,RIPC4
CELL.10460,CELL.10460,8,Injury_20DPI_rep3_SS200000147BL_B5,10460,6,5665.0,3575.0,inj,D,RIPC2,RIPC4
CELL.10462,CELL.10462,0,Injury_20DPI_rep3_SS200000147BL_B5,10462,0,5669.0,2194.0,inj,V,DIPC,TLNBL
CELL.10463,CELL.10463,3,Injury_20DPI_rep3_SS200000147BL_B5,10463,1,5674.0,3096.0,inj,D,SFRPRGC,SFRPEGC
CELL.10464,CELL.10464,8,Injury_20DPI_rep3_SS200000147BL_B5,10464,6,5669.0,3617.0,inj,D,Microglia,MCG
CELL.10465,CELL.10465,1,Injury_20DPI_rep3_SS200000147BL_B5,10465,6,5665.0,3850.0,inj,D,RIPC2,RIPC4
CELL.10466,CELL.10466,8,Injury_20DPI_rep3_SS200000147BL_B5,10466,6,5664.0,4256.0,inj,D,RIPC2,RIPC4
CELL.10467,CELL.10467,7,Injury_20DPI_rep3_SS200000147BL_B5,10467,3,5664.0,4515.0,inj,D,VLMC,VLMC
CELL.10468,CELL.10468,1,Injury_20DPI_rep3_SS200000147BL_B5,10468,3,5668.0,1243.0,inj,V,VLMC,VLMC
CELL.10469,CELL.10469,1,Injury_20DPI_rep3_SS200000147BL_B5,10469,0,5666.0,2563.0,inj,V,DIPC,TLNBL
CELL.10470,CELL.10470,8,Injury_20DPI_rep3_SS200000147BL_B5,10470,6,5666.0,3959.0,inj,D,RIPC2,RIPC4
CELL.10471,CELL.10471,8,Injury_20DPI_rep3_SS200000147BL_B5,10471,6,5669.0,4316.0,inj,D,RIPC2,RIPC4
CELL.10472,CELL.10472,1,Injury_20DPI_rep3_SS200000147BL_B5,10472,0,5667.0,1401.0,inj,V,DIPC,TLNBL
CELL.10473,CELL.10473,0,Injury_20DPI_rep3_SS200000147BL_B5,10473,2,5670.0,1893.0,inj,V,CCKIN,CCKIN
CELL.10474,CELL.10474,0,Injury_20DPI_rep3_SS200000147BL_B5,10474,2,5668.0,2306.0,inj,V,CCKIN,CCKIN
CELL.10475,CELL.10475,8,Injury_20DPI_rep3_SS200000147BL_B5,10475,6,5665.0,3990.0,inj,D,RIPC2,RIPC4
CELL.10476,CELL.10476,0,Injury_20DPI_rep3_SS200000147BL_B5,10476,2,5673.0,2225.0,inj,V,CCKIN,CCKIN
CELL.10477,CELL.10477,3,Injury_20DPI_rep3_SS200000147BL_B5,10477,1,5669.0,3280.0,inj,D,SFRPRGC,SFRPEGC
CELL.10478,CELL.10478,8,Injury_20DPI_rep3_SS200000147BL_B5,10478,6,5672.0,3893.0,inj,D,RIPC2,RIPC4
CELL.10479,CELL.10479,8,Injury_20DPI_rep3_SS200000147BL_B5,10479,6,5671.0,4075.0,inj,D,Microglia,MCG
CELL.10480,CELL.10480,0,Injury_20DPI_rep3_SS200000147BL_B5,10480,2,5669.0,1981.0,inj,V,CCKIN,CCKIN
CELL.10481,CELL.10481,3,Injury_20DPI_rep3_SS200000147BL_B5,10481,1,5667.0,2898.0,inj,V,SFRPRGC,SFRPEGC
CELL.10482,CELL.10482,3,Injury_20DPI_rep3_SS200000147BL_B5,10482,1,5678.0,2948.0,inj,D,SFRPRGC,SFRPEGC
CELL.10483,CELL.10483,7,Injury_20DPI_rep3_SS200000147BL_B5,10483,0,5682.0,4462.0,inj,D,MSN,MSN
CELL.10484,CELL.10484,0,Injury_20DPI_rep3_SS200000147BL_B5,10484,2,5671.0,2019.0,inj,V,CCKIN,CCKIN
CELL.10485,CELL.10485,0,Injury_20DPI_rep3_SS200000147BL_B5,10485,2,5671.0,2253.0,inj,V,CCKIN,CCKIN
CELL.10486,CELL.10486,8,Injury_20DPI_rep3_SS200000147BL_B5,10486,6,5673.0,3742.0,inj,D,RIPC2,RIPC4
CELL.10487,CELL.10487,1,Injury_20DPI_rep3_SS200000147BL_B5,10487,3,5672.0,4550.0,inj,D,VLMC,VLMC
CELL.10488,CELL.10488,8,Injury_20DPI_rep3_SS200000147BL_B5,10488,6,5671.0,3636.0,inj,D,Microglia,MCG
CELL.10490,CELL.10490,3,Injury_20DPI_rep3_SS200000147BL_B5,10490,1,5677.0,3007.0,inj,D,SFRPRGC,SFRPEGC
CELL.10491,CELL.10491,3,Injury_20DPI_rep3_SS200000147BL_B5,10491,1,5675.0,3326.0,inj,D,SFRPRGC,SFRPEGC
CELL.10492,CELL.10492,0,Injury_20DPI_rep3_SS200000147BL_B5,10492,0,5671.0,2082.0,inj,V,MSN,MSN
CELL.10493,CELL.10493,0,Injury_20DPI_rep3_SS200000147BL_B5,10493,2,5672.0,2142.0,inj,V,CCKIN,CCKIN
CELL.10494,CELL.10494,8,Injury_20DPI_rep3_SS200000147BL_B5,10494,0,5675.0,2625.0,inj,V,MSN,MSN
CELL.10495,CELL.10495,3,Injury_20DPI_rep3_SS200000147BL_B5,10495,1,5681.0,3150.0,inj,D,SFRPRGC,SFRPEGC
CELL.10496,CELL.10496,8,Injury_20DPI_rep3_SS200000147BL_B5,10496,6,5676.0,4184.0,inj,D,RIPC2,RIPC4
CELL.10497,CELL.10497,1,Injury_20DPI_rep3_SS200000147BL_B5,10497,11,5674.0,5071.0,inj,D,VLMC,VLMC
CELL.10498,CELL.10498,1,Injury_20DPI_rep3_SS200000147BL_B5,10498,2,5679.0,1475.0,inj,V,CCKIN,CCKIN
CELL.10499,CELL.10499,3,Injury_20DPI_rep3_SS200000147BL_B5,10499,1,5674.0,2739.0,inj,V,DIPC,TLNBL
CELL.10500,CELL.10500,3,Injury_20DPI_rep3_SS200000147BL_B5,10500,1,5672.0,3219.0,inj,D,SFRPRGC,SFRPEGC
CELL.10501,CELL.10501,8,Injury_20DPI_rep3_SS200000147BL_B5,10501,6,5684.0,3536.0,inj,D,RIPC2,RIPC4
CELL.10502,CELL.10502,8,Injury_20DPI_rep3_SS200000147BL_B5,10502,6,5673.0,4131.0,inj,D,RIPC2,RIPC4
CELL.10503,CELL.10503,9,Injury_20DPI_rep3_SS200000147BL_B5,10503,1,5680.0,2590.0,inj,V,DIPC,TLNBL
CELL.10504,CELL.10504,8,Injury_20DPI_rep3_SS200000147BL_B5,10504,6,5678.0,3700.0,inj,D,RIPC2,RIPC4
CELL.10505,CELL.10505,0,Injury_20DPI_rep3_SS200000147BL_B5,10505,2,5675.0,1922.0,inj,V,CCKIN,CCKIN
CELL.10506,CELL.10506,3,Injury_20DPI_rep3_SS200000147BL_B5,10506,1,5681.0,3121.0,inj,D,SFRPRGC,SFRPEGC
CELL.10507,CELL.10507,1,Injury_20DPI_rep3_SS200000147BL_B5,10507,11,5679.0,1020.0,inj,V,VLMC,VLMC
CELL.10508,CELL.10508,7,Injury_20DPI_rep3_SS200000147BL_B5,10508,10,5680.0,4345.0,inj,D,DPEX,DPEX
CELL.10509,CELL.10509,0,Injury_20DPI_rep3_SS200000147BL_B5,10509,2,5680.0,1691.0,inj,V,CCKIN,CCKIN
CELL.10510,CELL.10510,3,Injury_20DPI_rep3_SS200000147BL_B5,10510,6,5680.0,2424.0,inj,V,Microglia,MCG
CELL.10511,CELL.10511,8,Injury_20DPI_rep3_SS200000147BL_B5,10511,6,5680.0,4018.0,inj,D,RIPC2,RIPC4
CELL.10512,CELL.10512,0,Injury_20DPI_rep3_SS200000147BL_B5,10512,2,5681.0,1862.0,inj,V,CCKIN,CCKIN
CELL.10513,CELL.10513,0,Injury_20DPI_rep3_SS200000147BL_B5,10513,2,5681.0,2281.0,inj,V,CCKIN,CCKIN
CELL.10514,CELL.10514,8,Injury_20DPI_rep3_SS200000147BL_B5,10514,6,5677.0,4152.0,inj,D,RIPC2,RIPC4
CELL.10515,CELL.10515,7,Injury_20DPI_rep3_SS200000147BL_B5,10515,10,5680.0,4402.0,inj,D,DPEX,DPEX
CELL.10516,CELL.10516,7,Injury_20DPI_rep3_SS200000147BL_B5,10516,3,5682.0,4611.0,inj,D,VLMC,VLMC
CELL.10517,CELL.10517,3,Injury_20DPI_rep3_SS200000147BL_B5,10517,1,5690.0,3187.0,inj,D,SFRPRGC,SFRPEGC
CELL.10518,CELL.10518,8,Injury_20DPI_rep3_SS200000147BL_B5,10518,6,5683.0,3979.0,inj,D,RIPC2,RIPC4
CELL.10519,CELL.10519,1,Injury_20DPI_rep3_SS200000147BL_B5,10519,15,5682.0,1533.0,inj,V,CMPN,CMPN
CELL.10520,CELL.10520,3,Injury_20DPI_rep3_SS200000147BL_B5,10520,6,5682.0,3495.0,inj,D,RIPC2,RIPC4
CELL.10521,CELL.10521,8,Injury_20DPI_rep3_SS200000147BL_B5,10521,6,5684.0,3588.0,inj,D,RIPC2,RIPC4
CELL.10522,CELL.10522,0,Injury_20DPI_rep3_SS200000147BL_B5,10522,0,5684.0,2057.0,inj,V,MSN,MSN
CELL.10523,CELL.10523,3,Injury_20DPI_rep3_SS200000147BL_B5,10523,1,5683.0,3370.0,inj,D,SFRPRGC,SFRPEGC
CELL.10524,CELL.10524,0,Injury_20DPI_rep3_SS200000147BL_B5,10524,2,5684.0,1802.0,inj,V,CCKIN,CCKIN
CELL.10525,CELL.10525,0,Injury_20DPI_rep3_SS200000147BL_B5,10525,0,5684.0,2336.0,inj,V,MSN,MSN
CELL.10526,CELL.10526,0,Injury_20DPI_rep3_SS200000147BL_B5,10526,1,5685.0,2535.0,inj,V,DIPC,TLNBL
CELL.10527,CELL.10527,3,Injury_20DPI_rep3_SS200000147BL_B5,10527,1,5691.0,2806.0,inj,V,DIPC,TLNBL
CELL.10528,CELL.10528,8,Injury_20DPI_rep3_SS200000147BL_B5,10528,6,5681.0,3777.0,inj,D,RIPC2,RIPC4
CELL.10529,CELL.10529,8,Injury_20DPI_rep3_SS200000147BL_B5,10529,6,5691.0,3807.0,inj,D,RIPC2,RIPC4
CELL.10531,CELL.10531,8,Injury_20DPI_rep3_SS200000147BL_B5,10531,1,5686.0,2773.0,inj,V,DIPC,TLNBL
CELL.10532,CELL.10532,3,Injury_20DPI_rep3_SS200000147BL_B5,10532,1,5688.0,2870.0,inj,V,DIPC,TLNBL
CELL.10533,CELL.10533,8,Injury_20DPI_rep3_SS200000147BL_B5,10533,1,5689.0,2973.0,inj,D,DIPC,TLNBL
CELL.10534,CELL.10534,8,Injury_20DPI_rep3_SS200000147BL_B5,10534,6,5691.0,4276.0,inj,D,Microglia,MCG
CELL.10535,CELL.10535,7,Injury_20DPI_rep3_SS200000147BL_B5,10535,10,5694.0,4435.0,inj,D,DPEX,DPEX
CELL.10536,CELL.10536,1,Injury_20DPI_rep3_SS200000147BL_B5,10536,13,5680.0,4661.0,inj,D,Immature Neuron-Wound,IMN
CELL.10537,CELL.10537,8,Injury_20DPI_rep3_SS200000147BL_B5,10537,0,5694.0,2471.0,inj,V,DIPC,TLNBL
CELL.10538,CELL.10538,0,Injury_20DPI_rep3_SS200000147BL_B5,10538,0,5695.0,2494.0,inj,V,DIPC,TLNBL
CELL.10539,CELL.10539,8,Injury_20DPI_rep3_SS200000147BL_B5,10539,6,5692.0,3429.0,inj,D,RIPC2,RIPC4
CELL.10540,CELL.10540,8,Injury_20DPI_rep3_SS200000147BL_B5,10540,6,5692.0,3926.0,inj,D,RIPC2,RIPC4
CELL.10541,CELL.10541,8,Injury_20DPI_rep3_SS200000147BL_B5,10541,6,5691.0,3959.0,inj,D,RIPC2,RIPC4
CELL.10542,CELL.10542,8,Injury_20DPI_rep3_SS200000147BL_B5,10542,6,5670.0,4217.0,inj,D,RIPC2,RIPC4
CELL.10543,CELL.10543,0,Injury_20DPI_rep3_SS200000147BL_B5,10543,0,5687.0,2104.0,inj,V,MSN,MSN
CELL.10544,CELL.10544,1,Injury_20DPI_rep3_SS200000147BL_B5,10544,3,5694.0,4563.0,inj,D,VLMC,VLMC
CELL.10545,CELL.10545,8,Injury_20DPI_rep3_SS200000147BL_B5,10545,0,5692.0,2449.0,inj,V,DIPC,TLNBL
CELL.10546,CELL.10546,8,Injury_20DPI_rep3_SS200000147BL_B5,10546,1,5695.0,2720.0,inj,V,DIPC,TLNBL
CELL.10547,CELL.10547,3,Injury_20DPI_rep3_SS200000147BL_B5,10547,1,5698.0,3251.0,inj,D,SFRPRGC,SFRPEGC
CELL.10548,CELL.10548,0,Injury_20DPI_rep3_SS200000147BL_B5,10548,2,5694.0,2170.0,inj,V,CCKIN,CCKIN
CELL.10549,CELL.10549,0,Injury_20DPI_rep3_SS200000147BL_B5,10549,2,5697.0,2212.0,inj,V,CCKIN,CCKIN
CELL.10550,CELL.10550,3,Injury_20DPI_rep3_SS200000147BL_B5,10550,6,5687.0,3064.0,inj,D,Microglia,MCG
CELL.10551,CELL.10551,9,Injury_20DPI_rep3_SS200000147BL_B5,10551,0,5700.0,2600.0,inj,V,MSN,MSN
CELL.10552,CELL.10552,9,Injury_20DPI_rep3_SS200000147BL_B5,10552,0,5688.0,2644.0,inj,V,MSN,MSN
CELL.10553,CELL.10553,1,Injury_20DPI_rep3_SS200000147BL_B5,10553,11,5703.0,1015.0,inj,V,VLMC,VLMC
CELL.10554,CELL.10554,1,Injury_20DPI_rep3_SS200000147BL_B5,10554,3,5702.0,1610.0,inj,V,VLMC,VLMC
CELL.10555,CELL.10555,0,Injury_20DPI_rep3_SS200000147BL_B5,10555,2,5696.0,2265.0,inj,V,CCKIN,CCKIN
CELL.10556,CELL.10556,0,Injury_20DPI_rep3_SS200000147BL_B5,10556,2,5698.0,2312.0,inj,V,CCKIN,CCKIN
