X,CellID,Batch,Annotation,cell_id
CELL.7585,CELL.7585,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7585
CELL.7587,CELL.7587,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SFRPEGC,7587
CELL.7588,CELL.7588,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7588
CELL.7590,CELL.7590,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7590
CELL.7592,CELL.7592,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7592
CELL.7593,CELL.7593,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7593
CELL.7596,CELL.7596,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7596
CELL.7598,CELL.7598,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7598
CELL.7600,CELL.7600,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7600
CELL.7603,CELL.7603,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7603
CELL.7604,CELL.7604,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SFRPEGC,7604
CELL.7605,CELL.7605,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7605
CELL.7606,CELL.7606,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7606
CELL.7607,CELL.7607,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,7607
CELL.7608,CELL.7608,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7608
CELL.7609,CELL.7609,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7609
CELL.7610,CELL.7610,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7610
CELL.7611,CELL.7611,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7611
CELL.7613,CELL.7613,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7613
CELL.7614,CELL.7614,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7614
CELL.7615,CELL.7615,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7615
CELL.7617,CELL.7617,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7617
CELL.7619,CELL.7619,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7619
CELL.7621,CELL.7621,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7621
CELL.7622,CELL.7622,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7622
CELL.7623,CELL.7623,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7623
CELL.7624,CELL.7624,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7624
CELL.7625,CELL.7625,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7625
CELL.7627,CELL.7627,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7627
CELL.7628,CELL.7628,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7628
CELL.7629,CELL.7629,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7629
CELL.7630,CELL.7630,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7630
CELL.7631,CELL.7631,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,7631
CELL.7632,CELL.7632,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7632
CELL.7636,CELL.7636,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7636
CELL.7637,CELL.7637,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7637
CELL.7638,CELL.7638,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7638
CELL.7639,CELL.7639,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7639
CELL.7640,CELL.7640,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,TLNBL,7640
CELL.7641,CELL.7641,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7641
CELL.7642,CELL.7642,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7642
CELL.7643,CELL.7643,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7643
CELL.7644,CELL.7644,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7644
CELL.7646,CELL.7646,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7646
CELL.7647,CELL.7647,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7647
CELL.7648,CELL.7648,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7648
CELL.7649,CELL.7649,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7649
CELL.7650,CELL.7650,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7650
CELL.7651,CELL.7651,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7651
CELL.7652,CELL.7652,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7652
CELL.7654,CELL.7654,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7654
CELL.7656,CELL.7656,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7656
CELL.7657,CELL.7657,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7657
CELL.7658,CELL.7658,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,TLNBL,7658
CELL.7659,CELL.7659,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7659
CELL.7660,CELL.7660,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7660
CELL.7661,CELL.7661,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SFRPEGC,7661
CELL.7662,CELL.7662,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7662
CELL.7663,CELL.7663,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7663
CELL.7664,CELL.7664,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7664
CELL.7665,CELL.7665,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7665
CELL.7666,CELL.7666,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7666
CELL.7667,CELL.7667,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7667
CELL.7668,CELL.7668,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7668
CELL.7669,CELL.7669,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SFRPEGC,7669
CELL.7671,CELL.7671,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7671
CELL.7673,CELL.7673,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7673
CELL.7674,CELL.7674,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7674
CELL.7675,CELL.7675,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7675
CELL.7676,CELL.7676,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7676
CELL.7677,CELL.7677,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7677
CELL.7678,CELL.7678,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SFRPEGC,7678
CELL.7679,CELL.7679,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7679
CELL.7680,CELL.7680,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7680
CELL.7681,CELL.7681,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7681
CELL.7682,CELL.7682,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7682
CELL.7684,CELL.7684,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7684
CELL.7685,CELL.7685,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7685
CELL.7687,CELL.7687,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7687
CELL.7688,CELL.7688,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CCKIN,7688
CELL.7689,CELL.7689,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7689
CELL.7690,CELL.7690,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,7690
CELL.7691,CELL.7691,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,7691
CELL.7695,CELL.7695,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7695
CELL.7697,CELL.7697,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7697
CELL.7698,CELL.7698,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7698
CELL.7700,CELL.7700,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7700
CELL.7701,CELL.7701,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7701
CELL.7702,CELL.7702,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7702
CELL.7703,CELL.7703,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7703
CELL.7705,CELL.7705,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7705
CELL.7706,CELL.7706,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,7706
CELL.7707,CELL.7707,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7707
CELL.7711,CELL.7711,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7711
CELL.7713,CELL.7713,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7713
CELL.7714,CELL.7714,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7714
CELL.7717,CELL.7717,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7717
CELL.7718,CELL.7718,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7718
CELL.7720,CELL.7720,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,TLNBL,7720
CELL.7722,CELL.7722,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7722
CELL.7723,CELL.7723,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SFRPEGC,7723
CELL.7726,CELL.7726,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7726
CELL.7727,CELL.7727,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7727
CELL.7728,CELL.7728,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7728
CELL.7729,CELL.7729,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7729
CELL.7731,CELL.7731,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7731
CELL.7732,CELL.7732,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7732
CELL.7733,CELL.7733,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7733
CELL.7734,CELL.7734,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7734
CELL.7735,CELL.7735,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7735
CELL.7738,CELL.7738,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7738
CELL.7739,CELL.7739,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7739
CELL.7740,CELL.7740,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7740
CELL.7741,CELL.7741,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7741
CELL.7742,CELL.7742,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SFRPEGC,7742
CELL.7744,CELL.7744,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7744
CELL.7745,CELL.7745,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7745
CELL.7746,CELL.7746,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7746
CELL.7747,CELL.7747,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7747
CELL.7748,CELL.7748,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7748
CELL.7749,CELL.7749,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7749
CELL.7750,CELL.7750,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7750
CELL.7753,CELL.7753,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7753
CELL.7754,CELL.7754,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7754
CELL.7757,CELL.7757,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7757
CELL.7759,CELL.7759,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7759
CELL.7761,CELL.7761,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7761
CELL.7762,CELL.7762,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SFRPEGC,7762
CELL.7763,CELL.7763,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7763
CELL.7764,CELL.7764,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7764
CELL.7766,CELL.7766,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,DPEX,7766
CELL.7767,CELL.7767,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7767
CELL.7768,CELL.7768,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7768
CELL.7769,CELL.7769,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7769
CELL.7770,CELL.7770,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7770
CELL.7773,CELL.7773,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7773
CELL.7774,CELL.7774,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7774
CELL.7778,CELL.7778,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7778
CELL.7779,CELL.7779,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7779
CELL.7780,CELL.7780,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7780
CELL.7781,CELL.7781,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7781
CELL.7782,CELL.7782,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7782
CELL.7783,CELL.7783,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7783
CELL.7784,CELL.7784,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7784
CELL.7785,CELL.7785,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7785
CELL.7787,CELL.7787,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7787
CELL.7788,CELL.7788,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7788
CELL.7789,CELL.7789,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7789
CELL.7790,CELL.7790,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7790
CELL.7791,CELL.7791,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7791
CELL.7792,CELL.7792,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7792
CELL.7793,CELL.7793,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,TLNBL,7793
CELL.7794,CELL.7794,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7794
CELL.7796,CELL.7796,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,TLNBL,7796
CELL.7797,CELL.7797,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7797
CELL.7798,CELL.7798,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,7798
CELL.7801,CELL.7801,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7801
CELL.7802,CELL.7802,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7802
CELL.7803,CELL.7803,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7803
CELL.7804,CELL.7804,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7804
CELL.7805,CELL.7805,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7805
CELL.7806,CELL.7806,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7806
CELL.7808,CELL.7808,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7808
CELL.7809,CELL.7809,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7809
CELL.7810,CELL.7810,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7810
CELL.7812,CELL.7812,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7812
CELL.7814,CELL.7814,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7814
CELL.7815,CELL.7815,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,7815
CELL.7817,CELL.7817,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7817
CELL.7818,CELL.7818,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SFRPEGC,7818
CELL.7819,CELL.7819,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7819
CELL.7820,CELL.7820,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7820
CELL.7822,CELL.7822,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7822
CELL.7823,CELL.7823,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7823
CELL.7824,CELL.7824,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7824
CELL.7825,CELL.7825,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7825
CELL.7826,CELL.7826,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7826
CELL.7827,CELL.7827,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7827
CELL.7828,CELL.7828,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7828
CELL.7831,CELL.7831,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7831
CELL.7832,CELL.7832,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7832
CELL.7834,CELL.7834,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7834
CELL.7837,CELL.7837,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7837
CELL.7838,CELL.7838,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7838
CELL.7840,CELL.7840,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7840
CELL.7841,CELL.7841,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7841
CELL.7842,CELL.7842,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7842
CELL.7843,CELL.7843,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7843
CELL.7844,CELL.7844,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7844
CELL.7845,CELL.7845,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7845
CELL.7846,CELL.7846,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7846
CELL.7847,CELL.7847,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7847
CELL.7849,CELL.7849,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7849
CELL.7850,CELL.7850,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7850
CELL.7851,CELL.7851,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7851
CELL.7852,CELL.7852,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7852
CELL.7853,CELL.7853,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7853
CELL.7854,CELL.7854,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7854
CELL.7855,CELL.7855,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7855
CELL.7857,CELL.7857,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7857
CELL.7858,CELL.7858,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,TLNBL,7858
CELL.7860,CELL.7860,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7860
CELL.7861,CELL.7861,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7861
CELL.7863,CELL.7863,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7863
CELL.7864,CELL.7864,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7864
CELL.7865,CELL.7865,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7865
CELL.7868,CELL.7868,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7868
CELL.7869,CELL.7869,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7869
CELL.7870,CELL.7870,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7870
CELL.7871,CELL.7871,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7871
CELL.7872,CELL.7872,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7872
CELL.7873,CELL.7873,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7873
CELL.7878,CELL.7878,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7878
CELL.7879,CELL.7879,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,TLNBL,7879
CELL.7880,CELL.7880,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SFRPEGC,7880
CELL.7882,CELL.7882,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7882
CELL.7883,CELL.7883,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7883
CELL.7884,CELL.7884,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7884
CELL.7885,CELL.7885,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7885
CELL.7887,CELL.7887,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7887
CELL.7888,CELL.7888,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7888
CELL.7889,CELL.7889,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7889
CELL.7890,CELL.7890,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7890
CELL.7891,CELL.7891,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7891
CELL.7892,CELL.7892,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7892
CELL.7893,CELL.7893,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7893
CELL.7894,CELL.7894,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,7894
CELL.7895,CELL.7895,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7895
CELL.7897,CELL.7897,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7897
CELL.7899,CELL.7899,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7899
CELL.7900,CELL.7900,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7900
CELL.7902,CELL.7902,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7902
CELL.7903,CELL.7903,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,SSTIN,7903
CELL.7904,CELL.7904,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7904
CELL.7905,CELL.7905,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7905
CELL.7906,CELL.7906,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7906
CELL.7907,CELL.7907,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7907
CELL.7908,CELL.7908,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CP,7908
CELL.7909,CELL.7909,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,TLNBL,7909
CELL.7911,CELL.7911,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7911
CELL.7913,CELL.7913,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7913
CELL.7914,CELL.7914,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7914
CELL.7915,CELL.7915,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7915
CELL.7916,CELL.7916,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7916
CELL.7917,CELL.7917,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7917
CELL.7918,CELL.7918,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7918
CELL.7919,CELL.7919,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7919
CELL.7920,CELL.7920,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7920
CELL.7921,CELL.7921,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,WNTEGC,7921
CELL.7922,CELL.7922,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7922
CELL.7923,CELL.7923,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPEX,7923
CELL.7924,CELL.7924,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,CMPN,7924
CELL.7925,CELL.7925,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,NPTXEX,7925
CELL.7927,CELL.7927,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,MPIN,7927
CELL.7928,CELL.7928,Batch1_Adult_telencephalon_rep2_DP8400015234BLA3_1,VLMC,7928
